staging_record_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,record_created_date,preferred_contact_channel,first_name,surname,date_of_birth,email,telephone_number,address,postcode,transaction_date_time,guest_transaction,billing_address,billing_postcode,event_id,event_name,event_category,event_date,ticket_type,ticket_quantity,unit_price,transaction_total,card_brand,cardholder_name,card_last_4,purchaser_first_name,purchaser_surname,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,guest_session,session_date_time_start,session_date_time_end,session_duration_seconds,device_type,basket_created,basket_converted,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
STG014199,ECOMMERCE,TXN006199,DCL008641,PCL008620,unresolved_singleton,Unresolved,1,1,,,,,TXN006199,,,,,,Sandra,Thomas,Sandra Thomas,sandra.thomas48@icloud.com,,"220 Lewis Cliffs, London",SW1 8PU,,sandra,thomas,sandrathomas,sandra.thomas48@icloud.com,,220 lewis cliffs london,SW18PU,,,,,,,sandra.thomas48@icloud.com,,,,2025-03-07 21:56:45,True,"220 Lewis Cliffs, London",SW1 8PU,EVT0022,Secret Carnival,Family,2025-05-31,Standing,1,24.82,24.82,Visa,Sandra Thomas,5489,Sandra,Thomas,,,,,,,,,,,,,,,,,,,,
STG014253,ECOMMERCE,TXN006253,DCL008645,PCL008624,unresolved_singleton,Unresolved,1,1,,,,,TXN006253,,,,,,Maureen,Brooks,Maureen Brooks,maureen.brooks@yahoo.com,+44 7256317033,"761 Trevor Roads, London",N1 3SJ,,maureen,brooks,maureenbrooks,maureen.brooks@yahoo.com,07256317033,761 trevor roads london,N13SJ,,,,,,,maureen.brooks@yahoo.com,+44 7256317033,,,2025-03-08 19:07:08,True,"761 Trevor Roads, London",N1 3SJ,EVT0012,Amazing Carnival,Family,2025-03-22,Standing,1,26.99,26.99,Mastercard,Maureen Brooks,5928,Maureen,Brooks,,,,,,,,,,,,,,,,,,,,
STG014290,ECOMMERCE,TXN006290,DCL008650,PCL008629,unresolved_singleton,Unresolved,1,1,,,,,TXN006290,,,,,,Brenda,Hudson,Brenda Hudson,brenda.hudson@hotmail.com,+44 7811554118,"Flat 96, Kim Drives, London",SE1 8NH,,brenda,hudson,brendahudson,brenda.hudson@hotmail.com,07811554118,flat 96 kim drives london,SE18NH,,,,,,,brenda.hudson@hotmail.com,+44 7811554118,,,2025-03-09 13:14:33,True,"Flat 96, Kim Drives, London",SE1 8NH,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,2,31.7,63.4,Visa,Brenda Hudson,3274,Brenda,Hudson,,,,,,,,,,,,,,,,,,,,
STG014582,ECOMMERCE,TXN006582,DCL008677,PCL008655,unresolved_singleton,Unresolved,1,1,,,,,TXN006582,,,,,,Darren,Roberts,Darren Roberts,darren.roberts@yahoo.com,,"Flat 20, Jacob Way, Shrewsbury",SY1 2OM,,darren,roberts,darrenroberts,darren.roberts@yahoo.com,,flat 20 jacob way shrewsbury,SY12OM,,,,,,,darren.roberts@yahoo.com,,,,2025-03-14 18:45:26,True,"Flat 20, Jacob Way, Shrewsbury",SY1 2OM,EVT0041,Curious Discovery 2,Family,2025-10-11,Standing,1,27.19,27.19,Visa,Darren Roberts,8656,Darren,Roberts,,,,,,,,,,,,,,,,,,,,
STG014634,ECOMMERCE,TXN006634,DCL008683,PCL008660,unresolved_singleton,Unresolved,1,1,,,,,TXN006634,,,,,,Molly,Quinn,Molly Quinn,molly.quinn@gmail.com,,"539 Kirk Square, Chester",CH1 0ZC,,molly,quinn,mollyquinn,molly.quinn@gmail.com,,539 kirk square chester,CH10ZC,,,,,,,molly.quinn@gmail.com,,,,2025-03-15 17:44:11,True,"539 Kirk Square, Chester",CH1 0ZC,EVT0021,Championship Martial Arts,Sport,2025-05-24,Standing,1,68.46,68.46,Mastercard,Molly Quinn,5432,Molly,Quinn,,,,,,,,,,,,,,,,,,,,
STG014663,ECOMMERCE,TXN006663,DCL008685,PCL008662,unresolved_singleton,Unresolved,1,1,,,,,TXN006663,,,,,,Maria,James,Maria James,maria.james@yahoo.com,+44 7698242273,"971 Jackson Corner, Bradford",BD17DC,,maria,james,mariajames,maria.james@yahoo.com,07698242273,971 jackson corner bradford,BD17DC,,,,,,,maria.james@yahoo.com,+44 7698242273,,,2025-03-16 05:14:39,True,"971 Jackson Corner, Bradford",BD17DC,EVT0014,The Last Promise,Theatre,2025-04-05,Seated,1,37.46,37.46,Mastercard,Maria James,6255,Maria,James,,,,,,,,,,,,,,,,,,,,
STG014779,ECOMMERCE,TXN006779,DCL008700,PCL008677,unresolved_singleton,Unresolved,1,1,,,,,TXN006779,,,,,,Pamlea,Thomas,Pamlea Thomas,pamela.thomas@yahoo.com,+44 7789067326,"Studio 6, Tina Plaza, Derby",DE1 6WZ,,pamlea,thomas,pamleathomas,pamela.thomas@yahoo.com,07789067326,studio 6 tina plaza derby,DE16WZ,,,,,,,pamela.thomas@yahoo.com,+44 7789067326,,,2025-03-18 14:25:28,True,"Studio 6, Tina Plaza, Derby",DE1 6WZ,EVT0018,Silver Anthems,Music,2025-05-03,Standing,1,28.06,28.06,Visa,Pamela Thomas,0379,Pamlea,Thomas,,,,,,,,,,,,,,,,,,,,
STG014813,ECOMMERCE,TXN006813,DCL008703,PCL008680,unresolved_singleton,Unresolved,1,1,,,,,TXN006813,,,,,,Tony,Williams,Tony Williams,tony.williams@gmail.com,+44 7648460805,"678 Douglas Tunnel, London",W1 7XC,,tony,williams,tonywilliams,tony.williams@gmail.com,07648460805,678 douglas tunnel london,W17XC,,,,,,,tony.williams@gmail.com,+44 7648460805,,,2025-03-19 10:22:02,True,"678 Douglas Tunnel, London",W1 7XC,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Seated,2,62.28,124.56,Visa,TONY WILLIAMS,1363,Tony,Williams,,,,,,,,,,,,,,,,,,,,
STG015009,ECOMMERCE,TXN007009,DCL008727,PCL008704,unresolved_singleton,Unresolved,1,1,,,,,TXN007009,,,,,,iTmothy,Edwards,iTmothy Edwards,timothy.edwards@gmail.com,+44 7734692030,"Studio 27W, Sutton Ports, Gloucester",GL1 3AO,,itmothy,edwards,itmothyedwards,timothy.edwards@gmail.com,07734692030,studio 27w sutton ports gloucester,GL13AO,,,,,,,timothy.edwards@gmail.com,+44 7734692030,,,2025-03-22 16:43:52,True,"Studio 27W, Sutton Ports, Gloucester",GL1 3AO,EVT0028,Midnight Sound,Music,2025-07-12,Standing,3,59.14,177.42,Visa,Timothy Edwards,5383,iTmothy,Edwards,,,,,,,,,,,,,,,,,,,,
STG015136,ECOMMERCE,TXN007136,DCL008740,PCL008716,unresolved_singleton,Unresolved,1,1,,,,,TXN007136,,,,,,Raymond,Nicholls,Raymond Nicholls,raymond.nicholls@hotmail.com,+44 7895281091,"Flat 3, Perry Greens, Portsmouth",PO1 7GQ,,raymond,nicholls,raymondnicholls,raymond.nicholls@hotmail.com,07895281091,flat 3 perry greens portsmouth,PO17GQ,,,,,,,raymond.nicholls@hotmail.com,+44 7895281091,,,2025-03-25 09:26:54,True,"Flat 3, Perry Greens, Portsmouth",PO1 7GQ,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Mastercard,Raymond Nicholls,0231,Raymond,Nicholls,,,,,,,,,,,,,,,,,,,,
STG015272,ECOMMERCE,TXN007272,DCL008754,PCL008729,unresolved_singleton,Unresolved,1,1,,,,,TXN007272,,,,,,Antony,Gordon,Antony Gordon,antony.gordon@hotmail.com,+44 7875592158,"Studio 11, Damien Extension, London",E1 5XW,,antony,gordon,antonygordon,antony.gordon@hotmail.com,07875592158,studio 11 damien extension london,E15XW,,,,,,,antony.gordon@hotmail.com,+44 7875592158,,,2025-03-28 01:26:40,True,"Studio 11, Damien Extension, London",E1 5XW,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Mastercard,Antony Gordon,3394,Antony,Gordon,,,,,,,,,,,,,,,,,,,,
STG015301,ECOMMERCE,TXN007301,DCL008757,PCL008732,unresolved_singleton,Unresolved,1,1,,,,,TXN007301,,,,,,Ian,Parry,Ian Parry,ian.parry@gmail.com,+44 7000957405,"Flat 15, Ruth Oval, Carlisle",CA1 2GC,,ian,parry,ianparry,ian.parry@gmail.com,07000957405,flat 15 ruth oval carlisle,CA12GC,,,,,,,ian.parry@gmail.com,+44 7000957405,,,2025-03-28 18:03:09,True,"Flat 15, Ruth Oval, Carlisle",CA1 2GC,EVT0031,Ultimate Challenge,Sport,2025-08-02,Seated,4,55.41,221.64,Mastercard,Ian Parry,0905,Ian,Parry,,,,,,,,,,,,,,,,,,,,
STG015397,ECOMMERCE,TXN007397,DCL008773,PCL008748,unresolved_singleton,Unresolved,1,1,,,,,TXN007397,,,,,,Tracey,Hill,Tracey Hill,traceyhill@yahoo.com,+44 7106018202,"0 Martin Bridge, Preston",PR1 6PG,,tracey,hill,traceyhill,traceyhill@yahoo.com,07106018202,0 martin bridge preston,PR16PG,,,,,,,traceyhill@yahoo.com,+44 7106018202,,,2025-03-30 15:07:55,True,"0 Martin Bridge, Preston",PR1 6PG,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,3,40.79,122.37,Mastercard,Tracey Hill,7772,Tracey,Hill,,,,,,,,,,,,,,,,,,,,
STG015442,ECOMMERCE,TXN007442,DCL008777,PCL008752,unresolved_singleton,Unresolved,1,1,,,,,TXN007442,,,,,,Anne,Smith,Anne Smith,anne.smith@yahoo.com,,"Flat 89, Patrick Path, Oxford",OX19TC,,anne,smith,annesmith,anne.smith@yahoo.com,,flat 89 patrick path oxford,OX19TC,,,,,,,anne.smith@yahoo.com,,,,2025-03-31 17:05:10,True,"Flat 89, Patrick Path, Oxford",OX19TC,EVT0017,Wonderful Carnival,Family,2025-04-26,Standing,1,28.35,28.35,Visa,ANNE SMITH,3456,Anne,Smith,,,,,,,,,,,,,,,,,,,,
STG015533,ECOMMERCE,TXN007533,DCL008785,PCL008760,unresolved_singleton,Unresolved,1,1,,,,,TXN007533,,,,,,Marilyn,Rhodes,Marilyn Rhodes,marilyn.rhodes@gmail.com,,"0 Williams Plains, Bristol",BS1 7NW,,marilyn,rhodes,marilynrhodes,marilyn.rhodes@gmail.com,,0 williams plains bristol,BS17NW,,,,,,,marilyn.rhodes@gmail.com,,,,2025-04-02 18:48:22,True,"0 Williams Plains, Bristol",BS1 7NW,EVT0016,Punchline Joke Factory,Comedy,2025-04-19,Standing,1,47.85,47.85,Visa,Marilyn Rhodes,2803,Marilyn,Rhodes,,,,,,,,,,,,,,,,,,,,
STG015538,ECOMMERCE,TXN007538,DCL008787,PCL008762,unresolved_singleton,Unresolved,1,1,,,,,TXN007538,,,,,,Dale,Parker,Dale Parker,,+44 7171956874,"Studio 79Z, Potter Shores, Bradford",BD1 1PA,,dale,parker,daleparker,,07171956874,studio 79z potter shores bradford,BD11PA,,,,,,,,+44 7171956874,,,2025-04-02 19:52:43,True,"Studio 79Z, Potter Shores, Bradford",BD1 1PA,EVT0033,Crimson Sound,Music,2025-08-16,Standing,1,21.87,21.87,Mastercard,Dale Parker,1875,Dale,Parker,,,,,,,,,,,,,,,,,,,,
STG015620,ECOMMERCE,TXN007620,DCL008797,PCL008772,unresolved_singleton,Unresolved,1,1,,,,,TXN007620,,,,,,Dunca,Harrison,Dunca Harrison,dharrison63@yahoo.com,,"1 Patel Port, Inverness",IV1 8ZE,,dunca,harrison,duncaharrison,dharrison63@yahoo.com,,1 patel port inverness,IV18ZE,,,,,,,dharrison63@yahoo.com,,,,2025-04-04 11:26:49,True,"1 Patel Port, Inverness",IV1 8ZE,EVT0018,Silver Anthems,Music,2025-05-03,Standing,1,28.06,28.06,Visa,Duncan Harrison,8708,Dunca,Harrison,,,,,,,,,,,,,,,,,,,,
STG015752,ECOMMERCE,TXN007752,DCL008815,PCL008789,unresolved_singleton,Unresolved,1,1,,,,,TXN007752,,,,,,Louis,Booth,Louis Booth,louis.booth@yahoo.com,+44 7417577304,"Flat 50, Gareth Dam, Portsmouth",PO12AU,,louis,booth,louisbooth,louis.booth@yahoo.com,07417577304,flat 50 gareth dam portsmouth,PO12AU,,,,,,,louis.booth@yahoo.com,+44 7417577304,,,2025-04-07 12:41:45,True,"Flat 50, Gareth Dam, Portsmouth",PO12AU,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,Visa,Louis Booth,5028,Louis,Booth,,,,,,,,,,,,,,,,,,,,
STG015771,ECOMMERCE,TXN007771,DCL008819,PCL008793,unresolved_singleton,Unresolved,1,1,,,,,TXN007771,,,,,,Amber,Parsons,Amber Parsons,amber.parsons@yahoo.com,+44 7603646655,"03 Willis Estates, Reading",RG1 4GW,,amber,parsons,amberparsons,amber.parsons@yahoo.com,07603646655,03 willis estates reading,RG14GW,,,,,,,amber.parsons@yahoo.com,+44 7603646655,,,2025-04-07 23:20:56,True,"03 Willis Estates, Reading",RG1 4GW,EVT0029,The Golden Letter,Theatre,2025-07-19,Standing,2,48.59,97.18,Mastercard,Amber Parsons,2085,Amber,Parsons,,,,,,,,,,,,,,,,,,,,
STG015905,ECOMMERCE,TXN007905,DCL008831,PCL008805,unresolved_singleton,Unresolved,1,1,,,,,TXN007905,,,,,,Chloe,Pritchard,Chloe Pritchard,chloe.prtichard@gmail.com,+44 7504181323,"Flat 95w, Burke Spur, Norwich",NR1 9KC,,chloe,pritchard,chloepritchard,chloe.prtichard@gmail.com,07504181323,flat 95w burke spur norwich,NR19KC,,,,,,,chloe.prtichard@gmail.com,+44 7504181323,,,2025-04-10 23:23:10,True,"Flat 95w, Burke Spur, Norwich",NR1 9KC,EVT0019,Northern Static,Music,2025-05-10,Standing,2,39.05,78.1,Visa,Chloe Pritchard,1727,Chloe,Pritchard,,,,,,,,,,,,,,,,,,,,
STG015932,ECOMMERCE,TXN007932,DCL008835,PCL008809,unresolved_singleton,Unresolved,1,1,,,,,TXN007932,,,,,,Laura,Lewis,Laura Lewis,laura.lewis@gmail.com,+44 7369637266,"5 Brown Lake, Reading",RG17OA,,laura,lewis,lauralewis,laura.lewis@gmail.com,07369637266,5 brown lake reading,RG17OA,,,,,,,laura.lewis@gmail.com,+44 7369637266,,,2025-04-11 20:16:14,True,"5 Brown Lake, Reading",RG17OA,EVT0015,Late Night Sessions,Comedy,2025-04-12,Seated,2,38.16,76.32,Mastercard,Laura Lewis,3128,Laura,Lewis,,,,,,,,,,,,,,,,,,,,
STG016121,ECOMMERCE,TXN008121,DCL008855,PCL008828,unresolved_singleton,Unresolved,1,1,,,,,TXN008121,,,,,,Jacob,Kelly,Jacob Kelly,jacob.kelly@hotmail.com,+44 7138402798,"059 Josephine Turnpike, Norwich",NR1 8JY,,jacob,kelly,jacobkelly,jacob.kelly@hotmail.com,07138402798,059 josephine turnpike norwich,NR18JY,,,,,,,jacob.kelly@hotmail.com,+44 7138402798,,,2025-04-16 06:22:35,True,"059 Josephine Turnpike, Norwich",NR1 8JY,EVT0018,Silver Anthems,Music,2025-05-03,Seated,3,45.59,136.77,Visa,Jacob Kelly,2588,Jacob,Kelly,,,,,,,,,,,,,,,,,,,,
STG016516,ECOMMERCE,TXN008516,DCL008893,PCL008865,unresolved_singleton,Unresolved,1,1,,,,,TXN008516,,,,,,Samuel,Watkins,Samuel Watkins,samuel.watkins@gmail.com,+44 7365070145,"Studio 1, Stone Fall, Liverpool",L1 9AU,,samuel,watkins,samuelwatkins,samuel.watkins@gmail.com,07365070145,studio 1 stone fall liverpool,L19AU,,,,,,,samuel.watkins@gmail.com,+44 7365070145,,,2025-04-26 01:16:07,True,"Studio 1, Stone Fall, Liverpool",L1 9AU,EVT0019,Northern Static,Music,2025-05-10,Standing,1,39.05,39.05,Visa,Samuel Watkins,2026,Samuel,Watkins,,,,,,,,,,,,,,,,,,,,
STG016534,ECOMMERCE,TXN008534,DCL008896,PCL008868,unresolved_singleton,Unresolved,1,1,,,,,TXN008534,,,,,,Jordan,Bennett,Jordan Bennett,jbennett95@icloud.com,+44 7011032621,"Flat 78, Peter Land, London",SW1 5UP,,jordan,bennett,jordanbennett,jbennett95@icloud.com,07011032621,flat 78 peter land london,SW15UP,,,,,,,jbennett95@icloud.com,+44 7011032621,,,2025-04-26 14:03:55,True,"Flat 78, Peter Land, London",SW1 5UP,EVT0023,The Broken Voyage,Theatre,2025-06-07,Standing,1,48.96,48.96,Visa,Jordan Bennett,8363,Jordan,Bennett,,,,,,,,,,,,,,,,,,,,
STG016615,ECOMMERCE,TXN008615,DCL008900,PCL008872,unresolved_singleton,Unresolved,1,1,,,,,TXN008615,,,,,,Dorothy,Thompson,Dorothy Thompson,dorothy.thompson@gmail.com,+44 7809275116,"87 West Vista, Preston",PR1 3FY,,dorothy,thompson,dorothythompson,dorothy.thompson@gmail.com,07809275116,87 west vista preston,PR13FY,,,,,,,dorothy.thompson@gmail.com,+44 7809275116,,,2025-04-28 15:02:04,True,"87 West Vista, Preston",PR1 3FY,EVT0027,Neon Sound,Music,2025-07-05,Standing,2,37.34,74.68,Mastercard,Dorothy Thompson,6675,Dorothy,Thompson,,,,,,,,,,,,,,,,,,,,
STG016643,ECOMMERCE,TXN008643,DCL008905,PCL008877,unresolved_singleton,Unresolved,1,1,,,,,TXN008643,,,,,,Keith,Jones,Keith Jones,keith.joes3@gmail.com,+44 7873031694,"961 Morris Mountains, Oxford",OX1 8OB,,keith,jones,keithjones,keith.joes3@gmail.com,07873031694,961 morris mountains oxford,OX18OB,,,,,,,keith.joes3@gmail.com,+44 7873031694,,,2025-04-29 06:35:00,True,"961 Morris Mountains, Oxford",OX1 8OB,EVT0030,Punchline Showcase,Comedy,2025-07-26,Seated,1,47.49,47.49,Visa,Keith Jones,0853,Keith,Jones,,,,,,,,,,,,,,,,,,,,
STG016645,ECOMMERCE,TXN008645,DCL008907,PCL008879,unresolved_singleton,Unresolved,1,1,,,,,TXN008645,,,,,,Shane,Mitchell,Shane Mitchell,shane.mitchell@yahoo.fr,+44 7818701827,"88 Wells Grove, Liverpool",L1 8DU,,shane,mitchell,shanemitchell,shane.mitchell@yahoo.fr,07818701827,88 wells grove liverpool,L18DU,,,,,,,shane.mitchell@yahoo.fr,+44 7818701827,,,2025-04-29 07:27:28,True,"88 Wells Grove, Liverpool",L1 8DU,EVT0034,Unfiltered Night,Comedy,2025-08-23,Seated,1,64.68,64.68,Mastercard,Shane Mitchell,6495,Shane,Mitchell,,,,,,,,,,,,,,,,,,,,
STG016743,ECOMMERCE,TXN008743,DCL008917,PCL008889,unresolved_singleton,Unresolved,1,1,,,,,TXN008743,,,,,,Alexandra,Thomson,Alexandra Thomson,alexandrathomson@gmail.com,+44 7092429187,"Flat 99Z, Mohamed Fall, Nottingham",NG1 7WR,,alexandra,thomson,alexandrathomson,alexandrathomson@gmail.com,07092429187,flat 99z mohamed fall nottingham,NG17WR,,,,,,,alexandrathomson@gmail.com,+44 7092429187,,,2025-05-01 17:19:37,True,"Flat 99Z, Mohamed Fall, Nottingham",NG1 7WR,EVT0020,Colourful Quest,Family,2025-05-17,Standing,1,25.9,25.9,Mastercard,Alexandra Thomson,4022,Alexandra,Thomson,,,,,,,,,,,,,,,,,,,,
STG016806,ECOMMERCE,TXN008806,DCL008922,PCL008894,unresolved_singleton,Unresolved,1,1,,,,,TXN008806,,,,,,Vincent,Butler,Vincent Butler,vincent.butler@yahoo.com,+44 7339658198,"330 Hooper Tunnel, Guildford",GU19EI,,vincent,butler,vincentbutler,vincent.butler@yahoo.com,07339658198,330 hooper tunnel guildford,GU19EI,,,,,,,vincent.butler@yahoo.com,+44 7339658198,,,2025-05-03 09:47:14,True,"330 Hooper Tunnel, Guildford",GU19EI,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Seated,2,62.28,124.56,Visa,Vincent Butler,9292,Vincent,Butler,,,,,,,,,,,,,,,,,,,,
STG016913,ECOMMERCE,TXN008913,DCL008933,PCL008904,unresolved_singleton,Unresolved,1,1,,,,,TXN008913,,,,,,Lynne,Mitchell,Lynne Mitchell,lynne.mitchell@hotmail.com,+44 7750866308,"32 Price Throughway, Inverness",IV1 6VQ,,lynne,mitchell,lynnemitchell,lynne.mitchell@hotmail.com,07750866308,32 price throughway inverness,IV16VQ,,,,,,,lynne.mitchell@hotmail.com,+44 7750866308,,,2025-05-06 03:02:26,True,"32 Price Throughway, Inverness",IV1 6VQ,EVT0021,Championship Martial Arts,Sport,2025-05-24,Standing,1,68.46,68.46,Visa,Lynne Mitchell,1989,Lynne,Mitchell,,,,,,,,,,,,,,,,,,,,
STG017058,ECOMMERCE,TXN009058,DCL008945,PCL008916,unresolved_singleton,Unresolved,1,1,,,,,TXN009058,,,,,,Ben,Armstrong,Ben Armstrong,ben.armstrong@orange.fr,,"Flat 07, Dickinson Valley, London",SE1 6JU,,ben,armstrong,benarmstrong,ben.armstrong@orange.fr,,flat 07 dickinson valley london,SE16JU,,,,,,,ben.armstrong@orange.fr,,,,2025-05-10 09:09:42,True,"Flat 07, Dickinson Valley, London",SE1 6JU,EVT0048,Championship Futsal Cup,Sport,2025-11-29,Standing,2,20.89,41.78,Mastercard,BEN ARMSTRONG,1807,Ben,Armstrong,,,,,,,,,,,,,,,,,,,,
STG017204,ECOMMERCE,TXN009204,DCL008960,PCL008930,unresolved_singleton,Unresolved,1,1,,,,,TXN009204,,,,,,Melissa,Thompson,Melissa Thompson,melissa.thompson@yahoo.com,+44 7398655893,"Studio 01t, Lesley Harbor, Edinburgh",EH1 7PV,,melissa,thompson,melissathompson,melissa.thompson@yahoo.com,07398655893,studio 01t lesley harbor edinburgh,EH17PV,,,,,,,melissa.thompson@yahoo.com,+44 7398655893,,,2025-05-14 14:30:14,True,"Studio 01t, Lesley Harbor, Edinburgh",EH1 7PV,EVT0037,Indoor Challenge,Sport,2025-09-13,Seated,1,60.1,60.1,Mastercard,Melissa Thompson,3278,Melissa,Thompson,,,,,,,,,,,,,,,,,,,,
STG017278,ECOMMERCE,TXN009278,DCL008965,PCL008935,unresolved_singleton,Unresolved,1,1,,,,,TXN009278,,,,,,Margret,Stokes,Margret Stokes,,,"Studio 52J, Kimberley Fall, Exeter",EX1 3QK,,margret,stokes,margretstokes,,,studio 52j kimberley fall exeter,EX13QK,,,,,,,,,,,2025-05-16 16:00:41,True,"Studio 52J, Kimberley Fall, Exeter",EX1 3QK,EVT0034,Unfiltered Night,Comedy,2025-08-23,Standing,1,35.86,35.86,Mastercard,Margaret Stokes,5794,Margret,Stokes,,,,,,,,,,,,,,,,,,,,
STG017345,ECOMMERCE,TXN009345,DCL008972,PCL008942,unresolved_singleton,Unresolved,1,1,,,,,TXN009345,,,,,,Scott,Read,Scott Read,scott.read@yahoo.com,+44 7749492441,"Studio 0, Thomas Mission, Hull",HU1 0HI,,scott,read,scottread,scott.read@yahoo.com,07749492441,studio 0 thomas mission hull,HU10HI,,,,,,,scott.read@yahoo.com,+44 7749492441,,,2025-05-18 23:32:32,True,"Studio 0, Thomas Mission, Hull",HU1 0HI,EVT0033,Crimson Sound,Music,2025-08-16,Standing,1,21.87,21.87,Mastercard,Scott Read,3627,Scott,Read,,,,,,,,,,,,,,,,,,,,
STG017449,ECOMMERCE,TXN009449,DCL008982,PCL008952,unresolved_singleton,Unresolved,1,1,,,,,TXN009449,,,,,,Terry,Lees,Terry Lees,terry.lees@yahoo.com,+44 7152693693,"321 Barton Bypass, Wolverhampton",WV1 7FH,,terry,lees,terrylees,terry.lees@yahoo.com,07152693693,321 barton bypass wolverhampton,WV17FH,,,,,,,terry.lees@yahoo.com,+44 7152693693,,,2025-05-21 18:40:43,True,"321 Barton Bypass, Wolverhampton",WV1 7FH,EVT0048,Championship Futsal Cup,Sport,2025-11-29,Standing,1,20.89,20.89,Visa,Terry Lees,6164,Terry,Lees,,,,,,,,,,,,,,,,,,,,
STG017665,ECOMMERCE,TXN009665,DCL008998,PCL008968,unresolved_singleton,Unresolved,1,1,,,,,TXN009665,,,,,,Alison,Walters,Alison Walters,,+44 7905342167,"Flat 25, Thornton Shoals, Southampton",SO14 5TU,,alison,walters,alisonwalters,,07905342167,flat 25 thornton shoals southampton,SO145TU,,,,,,,,+44 7905342167,,,2025-05-29 19:52:42,True,"Flat 25, Thornton Shoals, Southampton",SO14 5TU,EVT0022,Secret Carnival,Family,2025-05-31,Standing,4,24.82,99.28,Visa,Alison Walters,3150,Alison,Walters,,,,,,,,,,,,,,,,,,,,
STG017683,ECOMMERCE,TXN009683,DCL009002,PCL008972,unresolved_singleton,Unresolved,1,1,,,,,TXN009683,,,,,,Elizabeth,West,Elizabeth West,elizabeth.west@hotmail.com,+44 7386394928,"Flat 28, Aimee Falls, London",NW1 2XH,,elizabeth,west,elizabethwest,elizabeth.west@hotmail.com,07386394928,flat 28 aimee falls london,NW12XH,,,,,,,elizabeth.west@hotmail.com,+44 7386394928,,,2025-05-30 06:39:02,True,"Flat 28, Aimee Falls, London",NW1 2XH,EVT0028,Midnight Sound,Music,2025-07-12,Standing,1,59.14,59.14,Visa,Elizabeth West,3410,Elizabeth,West,,,,,,,,,,,,,,,,,,,,
STG017702,ECOMMERCE,TXN009702,DCL009003,PCL008973,unresolved_singleton,Unresolved,1,1,,,,,TXN009702,,,,,,Eleanor,Ferguson,Eleanor Ferguson,eleanor.ferguson@gmail.com,+44 7864787651,"Studio 21, Gibson Inlet, Carlisle",CA12RP,,eleanor,ferguson,eleanorferguson,eleanor.ferguson@gmail.com,07864787651,studio 21 gibson inlet carlisle,CA12RP,,,,,,,eleanor.ferguson@gmail.com,+44 7864787651,,,2025-05-30 22:13:10,True,"Studio 21, Gibson Inlet, Carlisle",CA12RP,EVT0030,Punchline Showcase,Comedy,2025-07-26,Standing,1,41.95,41.95,Visa,Eleanor Ferguson,0149,Eleanor,Ferguson,,,,,,,,,,,,,,,,,,,,
STG017726,ECOMMERCE,TXN009726,DCL009007,PCL008977,unresolved_singleton,Unresolved,1,1,,,,,TXN009726,,,,,,Jacob,Hunter,Jacob Hunter,jcob.hunter@yahoo.com,+44 7875208458,"08 Paul Route, Nottingham",NG1 2DF,,jacob,hunter,jacobhunter,jcob.hunter@yahoo.com,07875208458,08 paul route nottingham,NG12DF,,,,,,,jcob.hunter@yahoo.com,+44 7875208458,,,2025-05-31 17:57:23,True,"08 Paul Route, Nottingham",NG1 2DF,EVT0048,Championship Futsal Cup,Sport,2025-11-29,Standing,1,20.89,20.89,American Express,Jacob Hunter,8594,Jacob,Hunter,,,,,,,,,,,,,,,,,,,,
STG017973,ECOMMERCE,TXN009973,DCL009030,PCL008999,unresolved_singleton,Unresolved,1,1,,,,,TXN009973,,,,,,Bethany,Webb,Bethany Webb,bethany.webb@gmail.com,+44 7082477126,"Studio 28t, Smith Motorway, Liverpool",L1 5BT,,bethany,webb,bethanywebb,bethany.webb@gmail.com,07082477126,studio 28t smith motorway liverpool,L15BT,,,,,,,bethany.webb@gmail.com,+44 7082477126,,,2025-06-09 14:31:32,True,"Studio 28t, Smith Motorway, Liverpool",L1 5BT,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Seated,3,62.28,186.84,Visa,Bethany Webb,2367,Bethany,Webb,,,,,,,,,,,,,,,,,,,,
