source_system,source_record_id,support_ticket_id,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
SUPPORT,SUP000591,SUP000591,2025-02-24 21:51:34,Nicola Jones,nicola.jones@hotmail.com,+44 7276985445,Phone,Refund request,Resolved,36:41
SUPPORT,SUP000592,SUP000592,2025-02-25 01:30:31,Arthur Wilkins,arthur.wilkins@wanadoo.fr,+44 7575482844,Email,Complaint,Resolved,01:55
SUPPORT,SUP000593,SUP000593,2025-02-25 02:39:08,Wendy Barnes,wendy.barnes@gmail.com,+44 7873940347,Email,Refund request,Resolved,09:05
SUPPORT,SUP000594,SUP000594,2025-02-25 04:23:29,Lesley Woods,,+44 7718087249,Phone,Refund request,Resolved,16:06
SUPPORT,SUP000595,SUP000595,2025-02-25 06:06:08,Joe Dunn,joe.dunn@yahoo.com,+44 7135692153,Email,Enquiry,Resolved,08:30
SUPPORT,SUP000596,SUP000596,2025-02-25 08:26:30,Stephanie Shaw,,+44 7098885086,Phone,Refund request,Resolved,03:03
SUPPORT,SUP000597,SUP000597,2025-02-25 08:54:42,Barbara Kelly,barbara.kelly@yahoo.com,+44 7761005037,Email,Enquiry,Resolved,01:50
SUPPORT,SUP000598,SUP000598,2025-02-25 10:26:17,Naomi Brown,naomi.brown@gmail.com,+44 7823149864,Phone,Complaint,Open,
SUPPORT,SUP000599,SUP000599,2025-02-25 12:03:53,Phillip Wood,phillip.wood@aol.com,+44 7907580012,Phone,Refund request,Resolved,03:22
SUPPORT,SUP000600,SUP000600,2025-02-25 12:04:58,Charlotte Reeves,charlotte.reeves@yahoo.fr,+44 7106538449,Email,Complaint,Resolved,25:35
SUPPORT,SUP000601,SUP000601,2025-02-25 13:51:21,Frank Jackson,frank.jackson@hotmail.com,,Email,Accessibility,Resolved,33:59
SUPPORT,SUP000602,SUP000602,2025-02-25 14:24:11,Rebecca Chan,rebecca.chan@yahoo.com,+44 7185001540,Phone,Accessibility,Resolved,05:15
SUPPORT,SUP000603,SUP000603,2025-02-25 18:28:22,Ross Simpson,ross.simpson@yahoo.com,+44 7479330272,Email,Refund request,Resolved,41:26
SUPPORT,SUP000604,SUP000604,2025-02-25 18:37:15,Eileen Perkins,eileen.perkins@gmail.com,+44 7960212623,Phone,Accessibility,Resolved,18:03
SUPPORT,SUP000605,SUP000605,2025-02-25 19:48:56,Leslie Perry,leslie.pery@yahoo.com,+44 7155593101,Email,Enquiry,Resolved,03:11
SUPPORT,SUP000606,SUP000606,2025-02-25 21:37:10,Georgia Burns,georgia.burns@hotmail.com,+44 7021498280,Email,Enquiry,Resolved,04:06
SUPPORT,SUP000607,SUP000607,2025-02-26 00:41:36,Max Smith,max.smith@yahoo.com,+44 7625025170,Email,Refund request,Resolved,16:50
SUPPORT,SUP000608,SUP000608,2025-02-26 00:49:14,Clifford Burrows,,+44 7087249854,Phone,Refund request,Resolved,25:18
SUPPORT,SUP000609,SUP000609,2025-02-26 00:59:18,Victor Thorpe,victor.thorpe@yahoo.com,+44 7717677149,Email,Complaint,Open,
SUPPORT,SUP000610,SUP000610,2025-02-26 01:05:58,Barbara Williams,barbara.williams2@gmail.com,+44 7724337604,Email,Refund request,Resolved,10:36
SUPPORT,SUP000611,SUP000611,2025-02-26 05:08:42,Bethan McCarthy,bethan.mccarthy@yahoo.com,+44 7430266526,Email,Enquiry,Resolved,06:37
SUPPORT,SUP000612,SUP000612,2025-02-26 05:17:57,Ruth Hawkins,ruth.hawkins@gmail.com,+44 7038888763,Phone,Refund request,Resolved,03:16
SUPPORT,SUP000613,SUP000613,2025-02-26 05:19:22,Thomas Marshall,,+44 7985270293,Phone,Complaint,Open,
SUPPORT,SUP000614,SUP000614,2025-02-26 08:37:47,Tina Garner,tina.garner@gmail.com,,Email,Complaint,Resolved,03:29
SUPPORT,SUP000615,SUP000615,2025-02-26 11:14:17,Lucy Berry,lucy.berry@hotmail.fr,+44 7030094394,Email,Enquiry,Resolved,08:57
SUPPORT,SUP000616,SUP000616,2025-02-26 15:09:35,Denis Harris,denis.harris@gmail.com,+44 7341044794,Email,Refund request,Open,
SUPPORT,SUP000617,SUP000617,2025-02-26 15:27:04,Sarah Thompson,sarah.thompson@hotmail.com,,Email,Accessibility,Resolved,13:04
SUPPORT,SUP000618,SUP000618,2025-02-26 16:24:48,Timothy Green,timothy.green@yahoo.com,+44 7521387310,Phone,Enquiry,Resolved,05:11
SUPPORT,SUP000619,SUP000619,2025-02-26 16:32:58,Brenda Hayward,brenda.hayward@gmail.com,,Email,Refund request,Resolved,17:16
SUPPORT,SUP000620,SUP000620,2025-02-26 21:39:10,Gillian Taylor,gillian.taylor@hotmail.com,+44 7955990317,Email,Complaint,Resolved,24:15
SUPPORT,SUP000621,SUP000621,2025-02-26 22:34:16,Keith King,keith.king@hotmail.com,+44 7588003932,Phone,Refund request,Resolved,06:27
SUPPORT,SUP000622,SUP000622,2025-02-27 06:15:06,Kim Kelly,kim.kelly@yahoo.com,+44 7991013172,Phone,Accessibility,Resolved,18:50
SUPPORT,SUP000623,SUP000623,2025-02-27 06:32:20,Dean Shaw,dean.shaw@hotmail.com,+44 7101999397,Phone,Complaint,Resolved,40:38
SUPPORT,SUP000624,SUP000624,2025-02-27 14:34:47,Philip Bolton,philip.bolton@gmail.com,+44 7474765339,Email,Accessibility,Resolved,12:09
SUPPORT,SUP000625,SUP000625,2025-02-27 19:12:06,Shannon Carr,shannon.carr@gmail.com,+44 7505991133,Email,Refund request,Open,
SUPPORT,SUP000626,SUP000626,2025-02-27 21:09:23,Bethany Turner,,+44 7567828518,Phone,Refund request,Resolved,15:22
SUPPORT,SUP000627,SUP000627,2025-02-27 22:48:45,Damien Patel,damien.patel@hotmail.com,+44 7329423215,Email,Accessibility,Resolved,11:09
SUPPORT,SUP000628,SUP000628,2025-02-27 23:49:57,Dorothy Middleton,,+44 7627532005,Phone,Enquiry,Resolved,13:40
SUPPORT,SUP000629,SUP000629,2025-02-28 00:17:49,Stacey O'Brien,stacey.obrien@yahoo.com,+44 7857463335,Phone,Enquiry,Resolved,12:20
SUPPORT,SUP000630,SUP000630,2025-02-28 01:27:14,Jill James,jill.james@yahoo.fr,+44 7911434577,Phone,Accessibility,Resolved,11:09
SUPPORT,SUP000631,SUP000631,2025-02-28 02:01:27,Grace Francis,grace.francis@aol.com,+44 7603344847,Email,Enquiry,Resolved,07:56
SUPPORT,SUP000632,SUP000632,2025-02-28 07:03:07,Katherine Welch,katherine.welch@aol.com,+44 7141947530,Phone,Enquiry,Resolved,06:48
SUPPORT,SUP000633,SUP000633,2025-02-28 11:28:02,Oliver Bailey,oliver.bailey@msn.com,+44 7822523846,Email,Complaint,Resolved,29:46
SUPPORT,SUP000634,SUP000634,2025-02-28 12:52:57,Stacey Williams,stacey.williams@gmail.com,+44 7878036661,Phone,Enquiry,Resolved,06:27
SUPPORT,SUP000635,SUP000635,2025-02-28 16:47:51,Jacob Ellis,jacob.ellis@yahoo.com,+44 7674871309,Email,Enquiry,Resolved,06:25
SUPPORT,SUP000636,SUP000636,2025-02-28 19:15:34,Russell Thorpe,russell.thorpe@gmail.com,,Email,Enquiry,Resolved,11:08
SUPPORT,SUP000637,SUP000637,2025-02-28 19:22:25,Adam Ahmed,adam.ahmed@yahoo.com,+44 7459965242,Email,Complaint,Resolved,35:58
SUPPORT,SUP000638,SUP000638,2025-02-28 21:13:57,Damien Miller,damien.miller@hotmail.com,+44 7051722935,Email,Complaint,Resolved,20:15
SUPPORT,SUP000639,SUP000639,2025-02-28 22:31:20,Marilyn Gibson,marilyn.gibson@yahoo.com,,Email,Enquiry,Resolved,12:52
SUPPORT,SUP000640,SUP000640,2025-03-01 04:27:01,Shaun Lewis,shaun.lewis@hotmail.com,+44 7244677281,Email,Enquiry,Resolved,03:07
SUPPORT,SUP000641,SUP000641,2025-03-01 05:34:27,Alan Franklin,alan.franklin@gmail.com,+44 7268577746,Email,Enquiry,Resolved,07:38
SUPPORT,SUP000642,SUP000642,2025-03-01 08:30:05,Brian Nolan,brian.nolan@yahoo.com,+44 7172258700,Email,Enquiry,Resolved,04:27
SUPPORT,SUP000643,SUP000643,2025-03-01 09:35:38,Terence Payne,terence.payne@yahoo.com,+44 7361269400,Email,Refund request,Resolved,05:10
SUPPORT,SUP000644,SUP000644,2025-03-01 10:23:26,Frederick Marsden,frederick.marsden@hotmail.com,,Email,Accessibility,Resolved,08:38
SUPPORT,SUP000645,SUP000645,2025-03-01 10:58:10,Teresa Stewart,teresa.stewart@hotmail.co.uk,+44 7959288271,Email,Enquiry,Resolved,02:45
SUPPORT,SUP000646,SUP000646,2025-03-01 12:40:12,Alexander Hall,alexander.hall@yahoo.com,+44 7882847503,Email,Refund request,Resolved,23:29
SUPPORT,SUP000647,SUP000647,2025-03-01 13:57:56,Katy Barlow,katy.barlw@hotmail.com,,Email,Accessibility,Resolved,23:22
SUPPORT,SUP000648,SUP000648,2025-03-01 17:26:37,Alison Boyle,alison.boyle@hotmail.com,,Email,Accessibility,Resolved,17:22
SUPPORT,SUP000649,SUP000649,2025-03-01 18:20:37,Elliot Wilson,elliot.wilson@yahoo.com,+44 7560212454,Email,Accessibility,Resolved,17:41
SUPPORT,SUP000650,SUP000650,2025-03-01 19:18:05,Valerie Foster,valerie.foster@hotmail.com,,Email,Complaint,Resolved,27:24
SUPPORT,SUP000651,SUP000651,2025-03-01 20:12:11,Nicole Richardson,nicole.richardson@aol.com,+44 7565057594,Email,Refund request,Resolved,43:30
SUPPORT,SUP000652,SUP000652,2025-03-01 21:33:46,Ann Ball,ann.ball@hotmail.com,,Email,Complaint,Resolved,15:17
SUPPORT,SUP000653,SUP000653,2025-03-02 01:28:40,Ashleigh Dean,ashleigh.dean@aol.com,,Email,Enquiry,Resolved,03:00
SUPPORT,SUP000654,SUP000654,2025-03-02 01:50:40,Stacey Miller,stacey.miller@gmail.com,+44 7716890189,Phone,Accessibility,Resolved,06:54
SUPPORT,SUP000655,SUP000655,2025-03-02 01:52:45,Shane Gray,shane.gray@yahoo.com,+44 7619416571,Email,Refund request,Resolved,01:07
SUPPORT,SUP000656,SUP000656,2025-03-02 05:26:14,June Cunningham,june.cunningham@gmail.com,+44 7052314027,Email,Accessibility,Resolved,17:33
SUPPORT,SUP000657,SUP000657,2025-03-02 05:32:36,Simon Smith,simon.smith@hotmail.com,,Email,Refund request,Resolved,04:48
SUPPORT,SUP000658,SUP000658,2025-03-02 06:36:12,Carl Pearson,carl.pearson@hotmail.com,+44 7090458796,Email,Enquiry,Open,
SUPPORT,SUP000659,SUP000659,2025-03-02 08:03:32,Liam Murphy,liam.murphy@yahoo.com,+44 7548598348,Email,Refund request,Resolved,09:05
SUPPORT,SUP000660,SUP000660,2025-03-02 14:52:46,Paula Fox,paula.fox@gmail.com,+44 7071175412,Email,Refund request,Resolved,16:54
SUPPORT,SUP000661,SUP000661,2025-03-02 15:40:07,Frederick Morris,frederick.morris@yahoo.com,+44 7221173903,Email,Complaint,Resolved,01:45
SUPPORT,SUP000662,SUP000662,2025-03-02 18:18:34,Antony Kemp,antony.kemp@wanadoo.fr,+44 7414897745,Phone,Enquiry,Resolved,07:46
SUPPORT,SUP000663,SUP000663,2025-03-02 20:11:47,Wayne Rose,wayne.rose@gmail.com,+44 7146064467,Phone,Accessibility,Resolved,50:07
SUPPORT,SUP000664,SUP000664,2025-03-02 20:37:20,Lawrence Shaw,lawrence.shaw@hotmail.com,,Email,Complaint,Open,
SUPPORT,SUP000665,SUP000665,2025-03-03 01:04:02,Judith Palmer,judith.palmer@aol.com,+44 7559829602,Email,Enquiry,Resolved,05:01
SUPPORT,SUP000666,SUP000666,2025-03-03 07:48:45,Emily Summers,emily.summers@gmail.com,,Email,Enquiry,Resolved,05:29
SUPPORT,SUP000667,SUP000667,2025-03-03 12:03:22,Jonathan Parry,jonathan.parry@gmail.com,,Email,Enquiry,Resolved,09:00
SUPPORT,SUP000668,SUP000668,2025-03-03 12:04:07,Jacob Perkins,jacob.perkins2@gmail.com,,Email,Refund request,Resolved,01:02
SUPPORT,SUP000669,SUP000669,2025-03-03 13:14:18,eRbecca Jenkins,rebecca.jenkins@gmail.com,+44 7251890831,Email,Refund request,Resolved,32:30
SUPPORT,SUP000670,SUP000670,2025-03-03 13:56:57,Ronald Knight,ornald.knight@gmail.com,+44 7478438157,Phone,Refund request,Resolved,25:18
SUPPORT,SUP000671,SUP000671,2025-03-03 14:05:24,David Barnett,david.barnett@aol.com,+44 7356185110,Email,Accessibility,Resolved,03:29
SUPPORT,SUP000672,SUP000672,2025-03-03 14:40:05,Sheila Page,sheila.page@yahoo.com,+44 7033169126,Phone,Refund request,Resolved,09:18
SUPPORT,SUP000673,SUP000673,2025-03-03 16:42:46,Malcolm Gough,malcolm.gough@gmail.com,,Email,Enquiry,Resolved,02:01
SUPPORT,SUP000674,SUP000674,2025-03-03 17:56:35,Lesley Walters,lesley.walters@aol.com,+44 7494585200,Phone,Accessibility,Resolved,05:40
SUPPORT,SUP000675,SUP000675,2025-03-03 18:30:37,Maurice Murphy,maurice.murphy2@gmail.com,+44 7016007524,Email,Refund request,Resolved,26:16
SUPPORT,SUP000676,SUP000676,2025-03-03 22:05:37,Stewart Green,stewart.green@gmail.com,+44 7441778274,Email,Enquiry,Resolved,04:03
SUPPORT,SUP000677,SUP000677,2025-03-04 01:33:31,Gregory Richardson,gregory.richardson@hotmail.com,,Email,Refund request,Resolved,08:58
SUPPORT,SUP000678,SUP000678,2025-03-04 05:35:57,Rachael Long,rachael.long@hotmail.com,,Email,Complaint,Resolved,50:44
SUPPORT,SUP000679,SUP000679,2025-03-04 08:53:05,Debra Hussain,debra.hussain@yahoo.com,+44 7888958588,Email,Refund request,Resolved,09:49
SUPPORT,SUP000680,SUP000680,2025-03-04 12:19:38,Amelia Gardner,amelia.gardner@msn.com,,Email,Enquiry,Resolved,01:22
SUPPORT,SUP000681,SUP000681,2025-03-04 12:58:21,Stephen Brown,stephen.brown@aol.com,,Email,Complaint,Resolved,20:18
SUPPORT,SUP000682,SUP000682,2025-03-04 13:50:53,Darren Phillips,darren.phillis@hotmail.com,+44 7414183504,Email,Complaint,Resolved,14:56
SUPPORT,SUP000683,SUP000683,2025-03-04 19:21:38,Katherine Wilkinson,katherine.wilkinson@yahoo.com,+44 7543520290,Phone,Accessibility,Resolved,04:16
SUPPORT,SUP000684,SUP000684,2025-03-04 20:49:23,Margaret Freeman,margaret.freeman@yahoo.com,+44 7918787505,Email,Refund request,Resolved,08:48
SUPPORT,SUP000685,SUP000685,2025-03-05 01:43:53,Antony Jones,antony.jones@aol.com,+44 7952188347,Phone,Accessibility,Open,
SUPPORT,SUP000686,SUP000686,2025-03-05 09:42:47,Louis Sims,louis.sims@hotmail.com,+44 7395887391,Email,Enquiry,Open,
SUPPORT,SUP000687,SUP000687,2025-03-05 10:25:59,Diane Walsh,diane.walsh@gmail.com,+44 7260141110,Email,Enquiry,Resolved,07:47
SUPPORT,SUP000688,SUP000688,2025-03-05 10:30:33,Alison Hughes,alison.hughes@gmail.com,,Email,Complaint,Resolved,08:21
SUPPORT,SUP000689,SUP000689,2025-03-05 11:21:55,Carol Riley,acrol.riley@yahoo.com,+44 7122920463,Email,Refund request,Resolved,07:41
SUPPORT,SUP000690,SUP000690,2025-03-05 17:17:19,Kimberley Fox,kimberley.fox@gmail.com,+44 7713930862,Email,Refund request,Resolved,13:16
SUPPORT,SUP000691,SUP000691,2025-03-05 17:40:35,Christophr Bell,,+44 7033261063,Phone,Complaint,Resolved,19:57
SUPPORT,SUP000692,SUP000692,2025-03-05 17:57:27,Russell Howard,russell.howard@hotmail.com,+44 7448526998,Phone,Refund request,Resolved,25:42
SUPPORT,SUP000693,SUP000693,2025-03-05 19:45:43,Amanda Walker,amanda.walker2@hotmail.com,+44 7174852300,Email,Accessibility,Resolved,07:59
SUPPORT,SUP000694,SUP000694,2025-03-05 21:16:19,Natasha Hussain,natasha.hussain@yahoo.com,,Email,Refund request,Resolved,20:24
SUPPORT,SUP000695,SUP000695,2025-03-06 00:01:47,Marcus Walker,marcus.walker@yahoo.com,+44 7839437762,Email,Refund request,Resolved,41:20
SUPPORT,SUP000696,SUP000696,2025-03-06 02:52:51,Kevin Watts,kevin.watts@msn.com,+44 7551226416,Email,Enquiry,Resolved,13:57
SUPPORT,SUP000697,SUP000697,2025-03-06 07:02:25,Chloe Lee,chloe.lee@hotmail.com,+44 7344543331,Phone,Complaint,Resolved,29:59
SUPPORT,SUP000698,SUP000698,2025-03-06 09:00:55,Joe Bailey,joe.bailey@yahoo.com,+44 7954509730,Phone,Accessibility,Resolved,12:42
SUPPORT,SUP000699,SUP000699,2025-03-06 10:17:08,Lauren Smith,lauren.smith@yahoo.com,+44 7510943948,Email,Accessibility,Resolved,13:37
SUPPORT,SUP000700,SUP000700,2025-03-06 15:52:09,Philip Bolton,philip.bolton@gmail.com,+44 7474765339,Email,Enquiry,Resolved,16:56
SUPPORT,SUP000701,SUP000701,2025-03-06 16:32:27,Gary Matthews,gary.matthews@yahoo.com,+44 7493459127,Phone,Accessibility,Resolved,01:56
SUPPORT,SUP000702,SUP000702,2025-03-06 20:19:53,Abigail Palmer,abigail.palmer@gmail.com,+44 7064134515,Email,Enquiry,Resolved,03:28
SUPPORT,SUP000703,SUP000703,2025-03-06 23:11:09,Lenoard Davies,leonard.davies@hotmail.com,+44 7052434579,Email,Accessibility,Resolved,08:43
SUPPORT,SUP000704,SUP000704,2025-03-07 04:28:13,Mitchell Farrell,mitchell.farrell@yahoo.com,+44 7973340233,Email,Accessibility,Resolved,06:15
SUPPORT,SUP000705,SUP000705,2025-03-07 07:46:02,Alice Berry,alice.berry@hotmail.com,,Email,Refund request,Resolved,05:07
SUPPORT,SUP000706,SUP000706,2025-03-07 13:15:05,David Barnett,,+44 7356185110,Phone,Refund request,Resolved,11:35
SUPPORT,SUP000707,SUP000707,2025-03-07 14:06:54,Leah Moore,leah.moore@hotmail.com,+44 7179100644,Email,Enquiry,Resolved,06:06
SUPPORT,SUP000708,SUP000708,2025-03-07 19:43:24,Bryan Walker,bryan.walker@gmail.com,+44 7978826013,Phone,Refund request,Open,
SUPPORT,SUP000709,SUP000709,2025-03-07 23:18:16,Donald Bell,donald.bll@gmail.com,+44 7733016179,Phone,Complaint,Resolved,21:34
SUPPORT,SUP000710,SUP000710,2025-03-08 02:16:00,Naomi Cooper,naomi.cooper@hotmail.com,,Email,Complaint,Resolved,40:20
SUPPORT,SUP000711,SUP000711,2025-03-08 04:06:57,Ann Hughse,ann.hughes@yahoo.com,+44 7430522203,Email,Complaint,Resolved,06:44
SUPPORT,SUP000712,SUP000712,2025-03-08 06:29:11,Alan Mitchell,alan.mitchell@yahoo.com,+44 7572782078,Email,Enquiry,Resolved,09:00
SUPPORT,SUP000713,SUP000713,2025-03-08 08:37:08,Leon Reid,leon.reid@hotmail.com,+44 7759208241,Phone,Enquiry,Resolved,15:29
SUPPORT,SUP000714,SUP000714,2025-03-08 09:11:54,Oliver Bennett,oliver.bennett@yahoo.com,,Email,Enquiry,Open,
SUPPORT,SUP000715,SUP000715,2025-03-08 10:17:38,Grace Ryan,grace.ryan@gmail.com,+44 7988779591,Email,Refund request,Resolved,04:32
SUPPORT,SUP000716,SUP000716,2025-03-08 13:44:59,Marcus Day,,+44 7738921030,Phone,Refund request,Resolved,12:04
SUPPORT,SUP000717,SUP000717,2025-03-08 13:46:14,Dylan Brown,dylan.brown@hotmail.com,+44 7708702492,Email,Accessibility,Resolved,06:15
SUPPORT,SUP000718,SUP000718,2025-03-08 14:56:11,Ellie Allen,ellie.allen@hotmail.com,+44 7643810551,Phone,Refund request,Resolved,26:04
SUPPORT,SUP000719,SUP000719,2025-03-08 17:44:38,Sandra Pearson,sandra.parson@orange.fr,+44 7409853029,Email,Enquiry,Resolved,03:56
SUPPORT,SUP000720,SUP000720,2025-03-08 19:16:16,Lynne Jones,lynne.jones@gmail.com,+44 7615241967,Email,Refund request,Open,
SUPPORT,SUP000721,SUP000721,2025-03-08 19:31:53,Derek Butler,derek.butler@msn.com,,Email,Accessibility,Resolved,30:26
SUPPORT,SUP000722,SUP000722,2025-03-08 22:13:14,Grace Francis,,+44 7603344847,Phone,Accessibility,Resolved,08:24
SUPPORT,SUP000723,SUP000723,2025-03-08 23:08:25,Marc Hartley,marc.hartley@gmail.com,,Email,Enquiry,Open,
SUPPORT,SUP000724,SUP000724,2025-03-09 00:05:23,Hugh Taylor,hugh.taylor@hotmail.com,+44 7805845247,Phone,Enquiry,Resolved,04:02
SUPPORT,SUP000725,SUP000725,2025-03-09 00:32:03,Damian Clarke,damian.clarke@yahoo.com,+44 7560198886,Email,Refund request,Resolved,40:16
SUPPORT,SUP000726,SUP000726,2025-03-09 03:38:16,Victor Harris,victor.harris@gmail.com,+44 7510989195,Phone,Complaint,Resolved,32:09
SUPPORT,SUP000727,SUP000727,2025-03-09 04:06:35,Carl Lane,carl.lane@hotmail.com,,Email,Accessibility,Resolved,22:30
SUPPORT,SUP000728,SUP000728,2025-03-09 05:12:33,Gerard Lowe,gerard.lowe@yahoo.com,+44 7095917347,Email,Complaint,Resolved,30:51
SUPPORT,SUP000729,SUP000729,2025-03-09 07:18:23,Timothy Parkes,timothy.parkes@yahoo.com,+44 7085462131,Email,Complaint,Resolved,23:45
SUPPORT,SUP000730,SUP000730,2025-03-09 07:40:17,Geraldine Horton,geraldine.horton@hotmail.com,+44 7281410281,Email,Enquiry,Resolved,05:17
SUPPORT,SUP000731,SUP000731,2025-03-09 09:10:18,Jacob Cox,jacob.cox@yahoo.com,+44 7966365626,Phone,Enquiry,Open,
SUPPORT,SUP000732,SUP000732,2025-03-09 09:26:21,Zoe Jones,zoe.jones@gmail.com,+44 7269459789,Phone,Accessibility,Resolved,05:04
SUPPORT,SUP000733,SUP000733,2025-03-09 13:57:04,Julian Davison,julian.davison@yahoo.com,,Email,Refund request,Resolved,27:26
SUPPORT,SUP000734,SUP000734,2025-03-09 14:48:20,Matthew Donnelly,matthew.donnelly@msn.com,+44 7061401512,Email,Refund request,Resolved,36:27
SUPPORT,SUP000735,SUP000735,2025-03-09 15:11:17,Ruth Robinson,ruth.robinson@yahoo.com,,Email,Accessibility,Open,
SUPPORT,SUP000736,SUP000736,2025-03-09 16:21:13,Aym Murray,amy.urray@hotmail.com,+44 7070968452,Email,Refund request,Resolved,28:52
SUPPORT,SUP000737,SUP000737,2025-03-09 21:04:01,Peter Moore,,+44 7746422193,Phone,Accessibility,Resolved,24:02
SUPPORT,SUP000738,SUP000738,2025-03-09 23:58:54,Rhys Johnson,rhys.johnson@yahoo.com,+44 7173128625,Email,Complaint,Resolved,08:38
SUPPORT,SUP000739,SUP000739,2025-03-09 23:59:40,Joshua Cox,joshua.cox@gmail.com,+44 7993811257,Phone,Complaint,Resolved,02:22
SUPPORT,SUP000740,SUP000740,2025-03-10 00:02:59,Amber Davies,amber.davies@hotmail.com,,Email,Accessibility,Resolved,04:36
SUPPORT,SUP000741,SUP000741,2025-03-10 00:24:03,Mohammed Carter,,+44 7983864647,Phone,Refund request,Resolved,06:22
SUPPORT,SUP000742,SUP000742,2025-03-10 03:00:51,Stephanie Palmer,stephanie.palmer@hotmail.fr,+44 7828574278,Email,Accessibility,Resolved,01:52
SUPPORT,SUP000743,SUP000743,2025-03-10 07:56:41,Declan Sharp,declan.shap@hotmail.com,+44 7744846519,Phone,Enquiry,Resolved,03:56
SUPPORT,SUP000744,SUP000744,2025-03-10 08:14:13,Marian Heath,marian.heath@gmail.com,,Email,Refund request,Resolved,30:17
SUPPORT,SUP000745,SUP000745,2025-03-10 10:25:36,Natasha White,natasha.white@hotmail.fr,+44 7983224528,Email,Refund request,Resolved,22:56
SUPPORT,SUP000746,SUP000746,2025-03-10 14:39:05,Lawrence Robinson,lawrence.robinson@hotmail.com,+44 7729342886,Email,Refund request,Resolved,10:50
SUPPORT,SUP000747,SUP000747,2025-03-10 15:31:45,Trevor Dale,trevor.dale@gmail.com,+44 7596279944,Email,Refund request,Resolved,20:52
SUPPORT,SUP000748,SUP000748,2025-03-10 15:42:34,Rhys Johnson,rhys.johnson@yahoo.com,+44 7173128625,Email,Enquiry,Resolved,09:56
SUPPORT,SUP000749,SUP000749,2025-03-10 17:19:34,Abdul Lee,abdul.lee@yahoo.com,+44 7691660290,Email,Enquiry,Open,
SUPPORT,SUP000750,SUP000750,2025-03-10 17:24:43,Colin Taylor,colintaylor@gmail.com,+44 7355046712,Email,Complaint,Resolved,18:48
SUPPORT,SUP000751,SUP000751,2025-03-10 17:27:59,Wendy Williams,wendy.williams@yahoo.com,+44 7407692533,Email,Refund request,Resolved,09:19
SUPPORT,SUP000752,SUP000752,2025-03-11 03:09:17,Aimee Cunningham,aimee.cunningham@hotmail.com,,Email,Enquiry,Resolved,01:55
SUPPORT,SUP000753,SUP000753,2025-03-11 04:13:12,Stewart Mitchell,stewart.mitchell@orange.fr,+44 7508065233,Phone,Refund request,Resolved,14:55
SUPPORT,SUP000754,SUP000754,2025-03-11 04:16:41,Danny Griffiths,danny.griffiths@aol.com,,Email,Accessibility,Resolved,11:16
SUPPORT,SUP000755,SUP000755,2025-03-11 04:31:53,Lucy Clark,lucy.clark@hotmail.com,,Email,Complaint,Resolved,39:23
SUPPORT,SUP000756,SUP000756,2025-03-11 08:06:26,Julian Murphy,julian.murphy@yahoo.com,+44 7268820662,Email,Enquiry,Resolved,21:39
SUPPORT,SUP000757,SUP000757,2025-03-11 09:50:51,Debra Webb,debra.webb@hotmail.com,+44 7190239236,Email,Refund request,Resolved,35:09
SUPPORT,SUP000758,SUP000758,2025-03-11 09:58:09,Jonathan Patel,jonathan.patel@yahoo.com,,Email,Refund request,Resolved,07:35
SUPPORT,SUP000759,SUP000759,2025-03-11 10:10:39,Kevin Watts,kevin.watts@msn.com,+44 7551226456,Phone,Accessibility,Resolved,08:26
SUPPORT,SUP000760,SUP000760,2025-03-11 15:17:25,Andrea Jones,andrea.jones@aol.com,+44 7836367980,Email,Accessibility,Open,
SUPPORT,SUP000761,SUP000761,2025-03-11 18:14:34,Bernard Atkinson,bernard.atkinson@aol.com,+44 7452962596,Email,Enquiry,Open,
