source_system,source_record_id,transaction_id,transaction_date_time,guest_transaction,portal_user_id,billing_address,billing_postcode,event_id,event_name,event_category,event_date,ticket_type,ticket_quantity,unit_price,transaction_total,card_brand,cardholder_name,card_last_4,email,purchaser_first_name,purchaser_surname,telephone_number
ECOMMERCE,TXN003796,TXN003796,2025-02-01 19:29:53,True,,"Flat 03, Nelson Shores, Northampton",NN1 3AE,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,1,53.24,53.24,Visa,Marion Robson,7540,marion.robson@msn.com,Marion,Robson,+44 7773107096
ECOMMERCE,TXN003797,TXN003797,2025-02-01 19:59:14,False,USR001100,"Flat 00, Richards Union, Worcester",WR1 7LL,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,2,53.24,106.48,Visa,Phillip Wood,2664,phillip.wood@aol.com,Phillip,Wood,+44 7907580012
ECOMMERCE,TXN003798,TXN003798,2025-02-01 20:09:33,False,USR003284,"Studio 8, Lydia Track, London",N1 2KW,EVT0033,Crimson Sound,Music,2025-08-16,Standing,2,21.87,43.74,Visa,Henry Baker,5915,henry.baker@yahoo.com,Henry,Baker,+44 7803904609
ECOMMERCE,TXN003799,TXN003799,2025-02-01 21:00:11,True,,"Studio 48, Bates Spur, Norwich",NR1 2QI,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,2,31.7,63.4,Mastercard,Scott Richards,0953,scott.richards@gmail.com,Scott,Richards,+44 7972237911
ECOMMERCE,TXN003800,TXN003800,2025-02-01 21:00:42,True,,"Studio 79G, Karen Junction, Blackburn",BB1 6VF,EVT0041,Curious Discovery 2,Family,2025-10-11,Seated,4,32.54,130.16,Mastercard,Christine Jackson,1100,christine.jackson@aol.com,Christine,Jackson,+44 7769557727
ECOMMERCE,TXN003801,TXN003801,2025-02-01 21:20:58,True,,"Flat 26, Griffin Port, Preston",PR1 0UU,EVT0045,Big Sessions,Comedy,2025-11-08,Seated,3,79.94,239.82,Mastercard,Jeremy R.,8822,jeremy.robertson@gmail.com,Jeremy,Robertson,+44 7884980421
ECOMMERCE,TXN003802,TXN003802,2025-02-01 21:42:20,True,,"Flat 8, Frances Skyway, Ipswich",IP1 8YR,EVT0021,Championship Martial Arts,Sport,2025-05-24,Standing,3,68.46,205.38,Visa,Marie Harris,9581,marie.harris69@outlook.com,Marie,Harris,+44 7240442531
ECOMMERCE,TXN003803,TXN003803,2025-02-01 21:51:29,False,USR001908,"Flat 17, Emma Pass, Manchester",M15GP,EVT0019,Northern Static,Music,2025-05-10,Standing,2,39.05,78.1,Mastercard,Kathleen Hodgson,7337,kathleen.hodgson@msn.com,Kathleen,Hodgsno,+44 7050130724
ECOMMERCE,TXN003804,TXN003804,2025-02-01 21:54:18,True,,"6 Graham Pine, London",NW1 5FS,EVT0021,Championship Martial Arts,Sport,2025-05-24,Seated,1,92.93,92.93,Visa,Denis Dean,2467,denis.dean@gmail.com,Denis,Dean,+44 7171282603
ECOMMERCE,TXN003805,TXN003805,2025-02-01 22:04:43,True,,"Studio 8, Thomas Corners, Manchester",M1 8WW,EVT0022,Secret Carnival,Family,2025-05-31,Standing,1,24.82,24.82,Visa,Dominic Hanson,6937,dominic.hanson@gmail.com,Dominic,Hanson,+44 7616569465
ECOMMERCE,TXN003806,TXN003806,2025-02-01 22:25:20,False,USR000457,"Studio 24, Susan Cliffs, Perth",PH1 2AY,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,Katie Haynes,1291,katie.haynes@yahoo.com,Katie,Haynes,+44 7130878395
ECOMMERCE,TXN003807,TXN003807,2025-02-01 22:26:41,True,,"Flat 4, Herbert Mountains, London",N1 8ZE,EVT0008,Northern Horizons,Music,2025-02-22,Standing,1,31.35,31.35,Visa,Natasha Jones,8648,natasha.jones@yahoo.com,Natasha,Jones,
ECOMMERCE,TXN003808,TXN003808,2025-02-01 22:54:34,True,,"9 Irene Place, London",W1 4WV,EVT0006,Golden Signals,Music,2025-02-08,Standing,1,27.71,27.71,Mastercard,Sarah Rogers,9500,sarah.rogers@gmail.com,Sarah,Rogers,+44 7800452327
ECOMMERCE,TXN003809,TXN003809,2025-02-01 23:15:08,True,,"Studio 70, Wilkins Circles, Leeds",LS1 7AU,EVT0009,The Hidden Journey,Theatre,2025-03-01,Standing,2,35.62,71.24,Mastercard,Edward Craig,3748,edward.craig@hotmail.fr,Edward,Craig,+44 7970908759
ECOMMERCE,TXN003810,TXN003810,2025-02-01 23:22:10,False,USR000971,"740 Stephens Course, Southampton",SO14 0NP,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,1,21.54,21.54,Mastercard,Kelly Mason,1666,kmason04@outlook.com,Kelly,Mason,+44 7028770618
ECOMMERCE,TXN003811,TXN003811,2025-02-01 23:30:11,False,USR000239,"Flat 29Y, Begum Knoll, Portsmouth",PO1 9TD,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,2,31.7,63.4,Visa,Charlotte Reeves,5782,charlotte.reeves@yahoo.fr,Charlotte,Reeves,+44 7106538449
ECOMMERCE,TXN003812,TXN003812,2025-02-01 23:47:07,True,,"Flat 75O, June Manors, Wolverhampton",WV1 5UM,EVT0007,Curious Discovery,Family,2025-02-15,Seated,1,55.26,55.26,Visa,Pauline Hargreaves,9177,pauline.hargreaves@yahoo.com,Pauline,Hargreaves,+44 7040420046
ECOMMERCE,TXN003813,TXN003813,2025-02-02 00:38:22,False,USR003350,"Studio 35O, Fitzgerald Point, London",SE15VK,EVT0011,Echoing Echoes,Music,2025-03-15,Seated,1,75.87,75.87,Mastercard,Louis Kelly,5289,louis.kelly@yahoo.com,Louis,Kelly,+44 7051532601
ECOMMERCE,TXN003814,TXN003814,2025-02-02 01:41:59,False,USR003438,"Flat 14, Davies Shoals, Norwich",NR1 1OV,EVT0030,Punchline Showcase,Comedy,2025-07-26,Standing,1,41.95,41.95,Visa,Jonathan Lyons,2632,jonathan.lyons@aol.com,Jonathan,Lyons,+44 7453458061
ECOMMERCE,TXN003815,TXN003815,2025-02-02 01:44:32,True,,"1 Patricia Port, Birmingham",B1 5EY,EVT0022,Secret Carnival,Family,2025-05-31,Standing,1,24.82,24.82,Visa,Bernard Perry,2925,bernard.perry@gmail.com,Bernard,Perry,+44 7988953538
ECOMMERCE,TXN003816,TXN003816,2025-02-02 02:07:58,True,,"93 Marsh Walk, Newry",BT34 9PY,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,Visa,Ruth Greenwood,5224,ruth.greenwood@gmail.com,Ruth,Greenwood,+44 7279383339
ECOMMERCE,TXN003817,TXN003817,2025-02-02 02:36:45,False,USR002991,"491 Gemma Streets, London",W1 5AF,EVT0047,Silver Signals,Music,2025-11-22,Seated,1,78.13,78.13,Mastercard,Gareth Shaw,4917,gareth.shaw@gmail.com,Gareth,Shaw,0044 7246580527
ECOMMERCE,TXN003818,TXN003818,2025-02-02 02:44:02,True,,"746 Antony Locks, Edinburgh",EH1 0GR,EVT0016,Punchline Joke Factory,Comedy,2025-04-19,Standing,1,47.85,47.85,Mastercard,Ashleigh Allen,7701,ashleigh.allen@gmail.com,Ashleigh,Allen,+44 7574797717
ECOMMERCE,TXN003819,TXN003819,2025-02-02 02:53:23,False,USR000860,"Studio 89, Marian Circle, Portsmouth",PO1 2BW,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,1,21.54,21.54,Mastercard,Douglas Bates,9790,douglas.bates@yahoo.com,Douglas,Bates,+44 7078269266
ECOMMERCE,TXN003820,TXN003820,2025-02-02 03:09:13,True,,"Studio 3, Liam Parks, Luton",LU1 4WD,EVT0019,Northern Static,Music,2025-05-10,Seated,3,51.59,154.77,Visa,James Barnett,1408,james.barnett@hotmail.com,James,Barnett,+44 7085339159
ECOMMERCE,TXN003821,TXN003821,2025-02-02 03:22:03,True,,"Studio 37I, Green Ranch, Bournemouth",BH1 8ME,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Mastercard,Christine Scott,8594,christine.scott@hotmail.com,Christine,Soctt,
ECOMMERCE,TXN003822,TXN003822,2025-02-02 03:45:25,True,,"Studio 0, Jones View, Reading",RG1 2EF,EVT0008,Northern Horizons,Music,2025-02-22,Standing,2,31.35,62.7,Visa,Amber Owens,5964,amberowens@yahoo.com,Amber,Oewns,+44 7978966623
ECOMMERCE,TXN003823,TXN003823,2025-02-02 03:49:37,False,USR001796,"Studio 7, Whittaker Underpass, Brighton",BN1 9EH,EVT0019,Northern Static,Music,2025-05-10,Standing,3,39.05,117.15,Visa,Leah Jones,6432,leah.jones@hotmail.com,Leah,Jones,07569 294 871
ECOMMERCE,TXN003824,TXN003824,2025-02-02 03:54:41,True,,"Studio 02, Gordon Mission, Peterborough",PE1 8ZV,EVT0006,Golden Signals,Music,2025-02-08,Standing,2,27.71,55.42,Mastercard,Chelsea Powell,2099,chelsea.powell@gmail.com,Chelsea,Powell,+44 7559207160
ECOMMERCE,TXN003825,TXN003825,2025-02-02 03:56:12,True,,"Studio 04, Rose Well, London",SE1 5ST,EVT0017,Wonderful Carnival,Family,2025-04-26,Seated,4,33.92,135.68,Visa,Rebecca Ali,9735,rebecca.ali@yahoo.com,Rebecca,Ali,+44 7154929317
ECOMMERCE,TXN003826,TXN003826,2025-02-02 04:43:59,False,USR000129,"Studio 35, Conor Knolls, Edinburgh",EH11PI,EVT0007,Curious Discovery,Family,2025-02-15,Standing,1,38.52,38.52,Mastercard,Danny Taylor,4420,danny.taylor@gmail.com,Danny,Taylor,+44 7716452695
ECOMMERCE,TXN003827,TXN003827,2025-02-02 05:09:55,False,USR003715,"Flat 1, Morris Cliff, Nottingham",NG1 8TH,EVT0042,Late Night Comedy Club,Comedy,2025-10-18,Seated,1,43.75,43.75,American Express,Ryan Andrews,3158,ryan.andrews@hotmail.com,Ryan,Andrews,+44 7945836908
ECOMMERCE,TXN003828,TXN003828,2025-02-02 05:26:36,False,USR001613,"Flat 3, Jennifer Stravenue, Swansea",SA1 2OJ,EVT0009,The Hidden Journey,Theatre,2025-03-01,Standing,3,35.62,106.86,Mastercard,Peter Gibson,9162,peter.gibson@yahoo.com,Peter,Gibson,+44 7174475124
ECOMMERCE,TXN003829,TXN003829,2025-02-02 06:04:08,True,,"1 Taylor Stream, Liverpool",L1 3XN,EVT0023,The Broken Voyage,Theatre,2025-06-07,Standing,1,48.96,48.96,Visa,Denis Mitchell,4957,denis.mitchell@aol.com,Dnis,Mitchell,+44 7433526336
ECOMMERCE,TXN003830,TXN003830,2025-02-02 06:29:39,True,,"Studio 45, Mills Hollow, Blackburn",BB1 7DL,EVT0008,Northern Horizons,Music,2025-02-22,Standing,3,31.35,94.05,Mastercard,Daniel Summers,0185,daniel.summers00@icloud.com,Daniel,Summers,+44 7782321780
ECOMMERCE,TXN003831,TXN003831,2025-02-02 07:55:12,True,,"Flat 87j, Charlie Ville, Guildford",GU1 8IJ,EVT0031,Ultimate Challenge,Sport,2025-08-02,Standing,1,47.7,47.7,Visa,Mary Bradshaw,9340,mary.bradshaw@hotmail.co.uk,Mary,Bradshaw,+44 7906587901
ECOMMERCE,TXN003832,TXN003832,2025-02-02 08:02:43,False,USR002497,"Flat 49m, Davies Rapids, Worcester",WR1 9KK,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,1,53.24,53.24,Mastercard,Stewart Atkinson,0128,stewartatkinson@icloud.com,Stewart,Atkinson,
ECOMMERCE,TXN003833,TXN003833,2025-02-02 08:04:13,True,,"Studio 22, Bell Oval, York",YO1 5SW,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,Sophie Barnes,4598,sophie.barnes@gmail.com,Sophie,Barnes,+44 7750184108
ECOMMERCE,TXN003834,TXN003834,2025-02-02 08:07:21,True,,"Studio 49P, Baker Fields, London",N12MV,EVT0032,Great Kingdom,Family,2025-08-09,Seated,1,80.57,80.57,American Express,Nicola Noble,8965,nicola.noble@yahoo.com,Nicola,Noble,+44 7577466883
ECOMMERCE,TXN003835,TXN003835,2025-02-02 08:31:43,True,,"Flat 05Y, Leigh Garden, Bath",BA1 3UQ,EVT0007,Curious Discovery,Family,2025-02-15,Standing,1,38.52,38.52,Visa,Heather Cooper,2223,heather.cooper@gmail.com,Heather,Cooper,+44 7305381696
ECOMMERCE,TXN003836,TXN003836,2025-02-02 08:36:38,True,,"78 Briggs Roads, London",N1 7VP,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,2,53.24,106.48,Visa,Liam Parker,9239,liam.parker@hotmail.com,Liam,Parker,+44 7518603962
ECOMMERCE,TXN003837,TXN003837,2025-02-02 09:36:33,True,,"Studio 86, Reynolds Ford, Oxford",OX1 3SD,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,American Express,Jake Dyer,2483,jake.dyer@gmail.com,Jake,Dyer,+44 7148437260
ECOMMERCE,TXN003838,TXN003838,2025-02-02 09:46:58,False,USR002089,"2 Rosemary Tunnel, Leeds",LS19EC,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,2,21.54,43.08,Visa,Dawn Gibson,5145,dawn.gibson@yahoo.com,Dawn,Gibson,+44 7076841194
ECOMMERCE,TXN003839,TXN003839,2025-02-02 10:21:42,False,USR000376,"366 Pamela Lodge, Peterborough",PE1 7XG,EVT0038,Wonderful Quest,Family,2025-09-20,Standing,1,57.34,57.34,Visa,Steven Walker,1258,steven.walker@wanadoo.fr,Steven,Walker,+44 7979434718
ECOMMERCE,TXN003840,TXN003840,2025-02-02 10:23:13,False,USR000721,"Studio 74, Chambers Corners, Stoke-on-Trent",ST1 8KI,EVT0009,The Hidden Journey,Theatre,2025-03-01,Standing,1,35.62,35.62,Visa,Sheila Fox,7551,sheila.fox@yahoo.com,Sheila,Fo,0044 7193483638
ECOMMERCE,TXN003841,TXN003841,2025-02-02 10:28:48,True,,"0 Lisa Turnpike, Hull",HU1 1SP,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,1,53.24,53.24,Visa,Brian Lawson,2566,brian.lawson@gmail.com,Brian,Lawson,+44 7235935037
ECOMMERCE,TXN003842,TXN003842,2025-02-02 10:28:55,False,USR000019,"467 Turner Curve, London",N1 6AL,EVT0017,Wonderful Carnival,Family,2025-04-26,Standing,1,28.35,28.35,Visa,MARIAN ALLEN,5369,marian.allen@gmail.com,Marian,Allen,+44 7295879804
ECOMMERCE,TXN003843,TXN003843,2025-02-02 10:47:57,True,,"854 Walker Motorway, London",SE1 4JK,EVT0012,Amazing Carnival,Family,2025-03-22,Seated,1,34.85,34.85,Visa,Phillip Pritchard,2061,phillip.pritchard@yahoo.com,Phillip,Pritchard,+44 7179600819
ECOMMERCE,TXN003844,TXN003844,2025-02-02 10:49:18,True,,"Flat 14, Alan Trail, London",N15WL,EVT0012,Amazing Carnival,Family,2025-03-22,Seated,1,34.85,34.85,Mastercard,Elliott Thomas,7263,elliott.thomas@hotmail.co.uk,Elliott,Thomas,+44 7991738265
ECOMMERCE,TXN003845,TXN003845,2025-02-02 10:57:22,True,,"718 Chamberlain Island, Guildford",GU1 3MM,EVT0006,Golden Signals,Music,2025-02-08,Seated,3,49.79,149.37,Mastercard,Ricky Chapman,0746,ricky.chapman@gmail.com,Ricky,Chapman,+44 7515730180
ECOMMERCE,TXN003846,TXN003846,2025-02-02 11:08:21,False,USR002264,"18 Stewart Crossroad, Peterborough",PE1 8VN,EVT0018,Silver Anthems,Music,2025-05-03,Standing,3,28.06,84.18,Visa,Julian Davison,6025,julian.davison@yahoo.com,Julian,Davison,+44 7087817211
ECOMMERCE,TXN003847,TXN003847,2025-02-02 11:08:36,True,,"119 David Light, London",NW1 5HO,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,2,21.54,43.08,Mastercard,Mark Martin,5952,mark.martin@wanadoo.fr,Mark,Martin,+44 7592960650
ECOMMERCE,TXN003848,TXN003848,2025-02-02 11:26:35,False,USR000725,"894 Christine Estates, Ipswich",IP1 2PW,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Standing,1,41.6,41.6,Visa,Michelle Turner,3318,michelle.turner@yahoo.com,Michelle,Turner,+44 7719 905910
ECOMMERCE,TXN003849,TXN003849,2025-02-02 11:27:36,False,USR002371,"5 Allen River, London",SW17OV,EVT0016,Punchline Joke Factory,Comedy,2025-04-19,Standing,2,47.85,95.7,Visa,Christian Warner,5634,christian.warner77@icloud.com,Christian,Warner,07816 524 482
ECOMMERCE,TXN003850,TXN003850,2025-02-02 11:34:15,False,USR003278,"Flat 68Y, Charlie Bypass, Oxford",OX1 5XN,EVT0009,The Hidden Journey,Theatre,2025-03-01,Standing,2,35.62,71.24,Mastercard,Sarah Riley,6006,sarah.riley@yahoo.fr,Sarah,Riley,+44 7673785727
ECOMMERCE,TXN003851,TXN003851,2025-02-02 11:34:35,True,,"121 Linda Estate, Liverpool",L1 9US,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,3,31.7,95.1,Visa,Timothy West,8235,timothy.west@gmail.com,Timothy,West,+44 7972941145
ECOMMERCE,TXN003852,TXN003852,2025-02-02 11:54:14,False,USR003505,"854 Moore Mills, Birmingham",B1 7WS,EVT0007,Curious Discovery,Family,2025-02-15,Standing,1,38.52,38.52,Mastercard,Julia Jones,1247,julia.jones2@yahoo.com,Julia,Jones,+44 7551533685
ECOMMERCE,TXN003853,TXN003853,2025-02-02 12:03:03,True,,"785 Max Skyway, Dundee",DD10XR,EVT0033,Crimson Sound,Music,2025-08-16,Standing,2,21.87,43.74,Visa,Gerald Woods,1484,geraldwoods92@hotmail.com,Gerald,Woods,+44 7582857337
ECOMMERCE,TXN003854,TXN003854,2025-02-02 12:13:19,False,USR002493,"Flat 67, Bond Trafficway, Shrewsbury",SY15EN,EVT0008,Northern Horizons,Music,2025-02-22,Standing,1,31.35,31.35,Visa,Lydia Webster,7977,lydia.webster@gmail.com,Lydia,Webster,+44 7502061491
ECOMMERCE,TXN003855,TXN003855,2025-02-02 12:23:48,False,USR003298,"Studio 22, Bell Oval, York",YO1 5SW,EVT0019,Northern Static,Music,2025-05-10,Standing,1,39.05,39.05,Visa,Sophie Barnes,5838,sophie.barnes@gmail.com,Sophie,Barnes,0044 7750184108
ECOMMERCE,TXN003856,TXN003856,2025-02-02 12:24:12,True,,"880 Amelia Gateway, Oxford",OX1 0AA,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Mastercard,Rosemary Dunn,3930,rosemary.dunn@gmail.com,Rosemary,Dunn,+44 7978178496
ECOMMERCE,TXN003857,TXN003857,2025-02-02 12:32:33,True,,"6 Jones Mill, Bristol",BS1 3XI,EVT0006,Golden Signals,Music,2025-02-08,Standing,1,27.71,27.71,Mastercard,Julie Hardy,5444,julie.hardy@orange.fr,Julie,Hardy,+44 7984597948
ECOMMERCE,TXN003858,TXN003858,2025-02-02 12:33:26,True,,"942 Young Mountain, Hull",HU1 9OZ,EVT0010,Premier Darts Open,Sport,2025-03-08,Standing,1,54.12,54.12,Mastercard,Elliot Smith,2592,elliot.smith@yahoo.com,Elliot,Smith,
ECOMMERCE,TXN003859,TXN003859,2025-02-02 12:35:54,True,,"8 Connor Lakes, Ipswich",IP18NN,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,Alexander Potter,7018,alexander.potter@aol.com,Alexander,Potter,+44 7915417629
ECOMMERCE,TXN003860,TXN003860,2025-02-02 13:10:33,True,,"793 Stewart Walk, Perth",PH1 9LU,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,Wendy Jones,4900,wendy.jones@yahoo.com,Wendy,Jones,+44 7095760224
ECOMMERCE,TXN003861,TXN003861,2025-02-02 13:25:25,True,,"388 Winter Mission, Chesterfield",S40 7EP,EVT0017,Wonderful Carnival,Family,2025-04-26,Seated,1,33.92,33.92,Mastercard,Steven Burgess,9778,steven.burgess@gmail.com,Steven,Burgess,+44 7294168511
ECOMMERCE,TXN003862,TXN003862,2025-02-02 13:54:12,False,USR003778,"Flat 77i, Pamela Crossroad, Birmingham",B1 9PE,EVT0011,Echoing Echoes,Music,2025-03-15,Seated,2,75.87,151.74,Mastercard,Danny Greenwood,5603,dgreenwood89@outlook.com,Danny,Greenwood,+44 7285929593
ECOMMERCE,TXN003863,TXN003863,2025-02-02 14:20:19,True,,"Flat 2, Bethany Loop, London",W1 9RN,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,1,53.24,53.24,Visa,John Gardner,2593,john.gardner@gmail.com,John,Gardner,+44 7596947393
ECOMMERCE,TXN003864,TXN003864,2025-02-02 14:28:20,True,,"Flat 7, Dean Isle, Wolverhampton",WV11AS,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Mastercard,Maurice Williams,1404,mauric.williams2@hotmail.com,Maurice,Williams,+44 7693818322
ECOMMERCE,TXN003865,TXN003865,2025-02-02 14:37:42,True,,"687 Jones Course, Shrewsbury",SY1 3KL,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,2,53.24,106.48,Mastercard,Hazel Hamilton,7349,hazel.hamilton@gmail.com,Hazel,Hamilton,+44 7801798249
ECOMMERCE,TXN003866,TXN003866,2025-02-02 14:40:25,False,USR001953,"8 Liam Village, London",SE1 0GZ,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,Mastercard,Claire D.,2695,claire.dixon@gmail.com,Claire,Dixon,+44 7429 322137
ECOMMERCE,TXN003867,TXN003867,2025-02-02 14:48:15,True,,"66 Kirsty Road, Preston",PR13HX,EVT0008,Northern Horizons,Music,2025-02-22,Seated,2,53.1,106.2,Mastercard,Stewart Clements,5678,stewart.clements@hotmail.com,Stewart,Clements,+44 7243001954
ECOMMERCE,TXN003868,TXN003868,2025-02-02 14:54:50,False,USR000668,"Flat 81z, Grant Groves, Dundee",DD1 8AG,EVT0006,Golden Signals,Music,2025-02-08,Standing,2,27.71,55.42,Visa,Emma Smith,7838,emma.smith@yahoo.fr,Emma,Smith,+44 7808041885
ECOMMERCE,TXN003869,TXN003869,2025-02-02 14:54:59,False,USR003127,"Flat 47R, Harry Harbor, Chelmsford",CM1 1LL,EVT0007,Curious Discovery,Family,2025-02-15,Standing,1,38.52,38.52,Mastercard,Robert Clayton,6551,robert.clayton@gmail.com,Robert,Clayton,+44 7334542007
ECOMMERCE,TXN003870,TXN003870,2025-02-02 15:02:07,True,,"Studio 24, Gibson Alley, London",W1 8FS,EVT0011,Echoing Echoes,Music,2025-03-15,Seated,2,75.87,151.74,Visa,Clifford Barnes,9076,clifford.barnes@hotmail.com,Clifford,Barnes,+44 7599469451
ECOMMERCE,TXN003871,TXN003871,2025-02-02 15:31:06,True,,"Studio 8, Field Summit, Middlesbrough",TS1 1JV,EVT0038,Wonderful Quest,Family,2025-09-20,Standing,3,57.34,172.02,Visa,Norman Rogers,4834,norman.rogers@hotmail.com,Norman,Rogers,+44 7257492637
ECOMMERCE,TXN003872,TXN003872,2025-02-02 15:38:26,False,USR002544,"55 Chapman Unions, Carlisle",CA1 6FR,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,Visa,Nicole O.,4396,NICOLE.OWEN@GMAIL.COM,Nicole,Owen,+44 7595143680
ECOMMERCE,TXN003873,TXN003873,2025-02-02 15:52:09,True,,"Flat 61, Barrett Coves, Hull",HU1 8VK,EVT0030,Punchline Showcase,Comedy,2025-07-26,Standing,1,41.95,41.95,Visa,Marion Taylor,8011,marion.taylor@yahoo.com,Marion,Taylor,+44 7615484948
ECOMMERCE,TXN003874,TXN003874,2025-02-02 16:11:37,True,,"541 Dorothy Circle, Derby",DE1 9WX,EVT0007,Curious Discovery,Family,2025-02-15,Standing,2,38.52,77.04,Mastercard,Kyle Ross,0226,kyle.ross@hotmail.com,Kyle,oRss,+44 7132314243
ECOMMERCE,TXN003875,TXN003875,2025-02-02 16:15:56,True,,"793 Lydia Meadows, Darlington",DL1 2RD,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,3,53.24,159.72,Mastercard,Sam Roberts,7077,sam.roberts72@outlook.com,Sam,Roberts,+44 7547103065
ECOMMERCE,TXN003876,TXN003876,2025-02-02 16:25:54,True,,"0 Higgins Gateway, Preston",PR1 0EP,EVT0019,Northern Static,Music,2025-05-10,Standing,1,39.05,39.05,Mastercard,Valerie Stewart,8750,vstewart00@hotmail.com,Valerie,Stewart,
ECOMMERCE,TXN003877,TXN003877,2025-02-02 17:05:31,True,,"669 Ross View, Exeter",EX1 7YX,EVT0018,Silver Anthems,Music,2025-05-03,Seated,2,45.59,91.18,Visa,Anthony Middleton,8796,anthony.middleton@yahoo.com,Anthony,Middleton,+44 7923283169
ECOMMERCE,TXN003878,TXN003878,2025-02-02 17:43:06,True,,"28 Alexander Stream, London",SW1 9ZA,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,Visa,Mohamed Bailey,3969,mohamed.bailey@hotmail.co.uk,Mohamed,Bailey,+44 7869260677
ECOMMERCE,TXN003879,TXN003879,2025-02-02 17:59:50,False,USR000581,"Flat 25C, Cameron Branch, London",N1 0NT,EVT0010,Premier Darts Open,Sport,2025-03-08,Standing,1,54.12,54.12,Mastercard,Cheryl Watson,2303,cheryl.watson@aol.com,Cheryl,Watson,07231 175 781
ECOMMERCE,TXN003880,TXN003880,2025-02-02 18:33:14,False,USR000254,"11 Rogers Walks, Chester",CH1 9HH,EVT0017,Wonderful Carnival,Family,2025-04-26,Seated,2,33.92,67.84,Visa,Ross Freeman,4394,ross.freeman@gmail.com,Ross,Freeman,+44 7578772296
ECOMMERCE,TXN003881,TXN003881,2025-02-02 18:50:10,False,USR000409,"Studio 82H, Robertson Rue, Aberdeen",AB10 7JO,EVT0015,Late Night Sessions,Comedy,2025-04-12,Seated,1,38.16,38.16,Mastercard,Joe Jones,1506,joe.jones@gmail.com,Joe,Jones,+44 7425711661
ECOMMERCE,TXN003882,TXN003882,2025-02-02 19:06:24,False,USR000533,"35 Caroline Islands, Armagh",BT61 3LK,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Mastercard,Graham Dyer,4776,graham.dyer@yahoo.com,Graham,Dyer,+44 7933999303
ECOMMERCE,TXN003883,TXN003883,2025-02-02 19:26:31,True,,"82 Bond Mountains, Manchester",M1 8YV,EVT0036,Neon Signals,Music,2025-09-06,Standing,1,64.58,64.58,Mastercard,E. Wall,9463,ellie.wall@gmail.com,Ellie,Wall,
ECOMMERCE,TXN003884,TXN003884,2025-02-02 19:39:54,True,,"35 Lloyd Station, Leeds",LS1 7TL,EVT0028,Midnight Sound,Music,2025-07-12,Standing,2,59.14,118.28,Mastercard,Arthur Green,0126,arthurgreen@gmail.com,Arthur,Green,+44 7050033949
ECOMMERCE,TXN003885,TXN003885,2025-02-02 19:55:39,False,USR001115,"922 Chelsea Rapids, Liverpool",L11ZK,EVT0011,Echoing Echoes,Music,2025-03-15,Standing,1,53.24,53.24,American Express,Alison Wright,4759,alison.wright@yahoo.com,Alison,Wright,+44 7694519928
ECOMMERCE,TXN003886,TXN003886,2025-02-02 20:45:01,True,,"3 Horton Roads, Edinburgh",EH1 3AX,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Seated,2,62.28,124.56,Mastercard,Olivia James,6834,olivia.james@gmail.com,Olivia,James,+44 7734429239
ECOMMERCE,TXN003887,TXN003887,2025-02-02 20:52:24,False,USR004063,"Flat 9, Richardson Streets, Southampton",SO149XC,EVT0009,The Hidden Journey,Theatre,2025-03-01,Standing,1,35.62,35.62,Visa,Simon Howell,4073,simon.howell@gmail.com,Simon,Howell,+44 7204436518
