source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
SUPPORT,SUP001145,,,,,SUP001145,,,,,Diane Thomson,,+44 7898546829,,,,,,dianethomson,,07898546829,,,,2025-04-16 04:20:40,Diane Thomson,,+44 7898546829,Phone,Accessibility,Resolved,02:19
SUPPORT,SUP001146,,,,,SUP001146,,,,,Charles Ahmed,,+44 7250536859,,,,,,charlesahmed,,07250536859,,,,2025-04-16 05:43:36,Charles Ahmed,,+44 7250536859,Phone,Accessibility,Resolved,15:00
SUPPORT,SUP001147,,,,,SUP001147,,,,,Alan Green,,+44 7996351224,,,,,,alangreen,,07996351224,,,,2025-04-16 12:43:54,Alan Green,,+44 7996351224,Phone,Complaint,Resolved,14:35
SUPPORT,SUP001148,,,,,SUP001148,,,,,Edward Baker,edward.baker@hotmail.com,+44 7072207167,,,,,,edwardbaker,edward.baker@hotmail.com,07072207167,,,,2025-04-16 13:05:23,Edward Baker,edward.baker@hotmail.com,+44 7072207167,Email,Accessibility,Resolved,15:54
SUPPORT,SUP001149,,,,,SUP001149,,,,,Brett Noaln,brett.nolan@gmail.com,,,,,,,brettnoaln,brett.nolan@gmail.com,,,,,2025-04-16 18:12:25,Brett Noaln,brett.nolan@gmail.com,,Email,Refund request,Resolved,07:31
SUPPORT,SUP001150,,,,,SUP001150,,,,,AmeliaGardner,amelia.gardner@msn.com,,,,,,,ameliagardner,amelia.gardner@msn.com,,,,,2025-04-16 21:42:11,AmeliaGardner,amelia.gardner@msn.com,,Email,Accessibility,Resolved,10:05
SUPPORT,SUP001151,,,,,SUP001151,,,,,Hugh Willams,hugh.williams@hotmail.com,+44 7192837295,,,,,,hughwillams,hugh.williams@hotmail.com,07192837295,,,,2025-04-16 23:31:56,Hugh Willams,hugh.williams@hotmail.com,+44 7192837295,Email,Accessibility,Resolved,10:07
SUPPORT,SUP001152,,,,,SUP001152,,,,,Lewis Sharpe,lewis.sharpe@hotmail.fr,,,,,,,lewissharpe,lewis.sharpe@hotmail.fr,,,,,2025-04-16 23:44:26,Lewis Sharpe,lewis.sharpe@hotmail.fr,,Email,Enquiry,Resolved,04:16
SUPPORT,SUP001153,,,,,SUP001153,,,,,Leah Hart,leah.hart@msn.com,+44 7189362099,,,,,,leahhart,leah.hart@msn.com,07189362099,,,,2025-04-17 01:36:07,Leah Hart,leah.hart@msn.com,+44 7189362099,Email,Complaint,Resolved,12:54
SUPPORT,SUP001154,,,,,SUP001154,,,,,Kenneth Slater,kenneth.slater@yahoo.com,+44 7362160463,,,,,,kennethslater,kenneth.slater@yahoo.com,07362160463,,,,2025-04-17 03:28:00,Kenneth Slater,kenneth.slater@yahoo.com,+44 7362160463,Phone,Enquiry,Resolved,05:27
SUPPORT,SUP001155,,,,,SUP001155,,,,,Kelly Schofield,kelly.schofield@yahoo.com,+44 7227672729,,,,,,kellyschofield,kelly.schofield@yahoo.com,07227672729,,,,2025-04-17 04:10:31,Kelly Schofield,kelly.schofield@yahoo.com,+44 7227672729,Phone,Refund request,Resolved,15:05
SUPPORT,SUP001156,,,,,SUP001156,,,,,Bernard Davis,bernard.davis@aol.com,,,,,,,bernarddavis,bernard.davis@aol.com,,,,,2025-04-17 05:49:16,Bernard Davis,bernard.davis@aol.com,,Email,Enquiry,Open,
SUPPORT,SUP001157,,,,,SUP001157,,,,,Alice Thompson,alice.thopmson@yahoo.com,+44 7745586017,,,,,,alicethompson,alice.thopmson@yahoo.com,07745586017,,,,2025-04-17 08:20:26,Alice Thompson,alice.thopmson@yahoo.com,+44 7745586017,Email,Enquiry,Resolved,01:57
SUPPORT,SUP001158,,,,,SUP001158,,,,,Kerry Walker,kerry.walker@hotmail.com,+44 7048963709,,,,,,kerrywalker,kerry.walker@hotmail.com,07048963709,,,,2025-04-17 10:19:22,Kerry Walker,kerry.walker@hotmail.com,+44 7048963709,Email,Complaint,Resolved,25:25
SUPPORT,SUP001159,,,,,SUP001159,,,,,Joanna Jones,ojanna.jones@yahoo.com,+44 7231287251,,,,,,joannajones,ojanna.jones@yahoo.com,07231287251,,,,2025-04-17 10:42:57,Joanna Jones,ojanna.jones@yahoo.com,+44 7231287251,Email,Complaint,Resolved,17:27
SUPPORT,SUP001160,,,,,SUP001160,,,,,Julia Bolton,julia.bolton@hotmail.fr,+44 7884408527,,,,,,juliabolton,julia.bolton@hotmail.fr,07884408527,,,,2025-04-17 11:52:59,Julia Bolton,julia.bolton@hotmail.fr,+44 7884408527,Email,Complaint,Resolved,08:58
SUPPORT,SUP001161,,,,,SUP001161,,,,,Michelle Richardson,,+44 7492090720,,,,,,michellerichardson,,07492090720,,,,2025-04-17 12:04:58,Michelle Richardson,,+44 7492090720,Phone,Accessibility,Resolved,24:18
SUPPORT,SUP001162,,,,,SUP001162,,,,,Edward Baker,edward.baker@hotmail.com,+44 7072207167,,,,,,edwardbaker,edward.baker@hotmail.com,07072207167,,,,2025-04-17 13:29:25,Edward Baker,edward.baker@hotmail.com,+44 7072207167,Phone,Refund request,Resolved,26:10
SUPPORT,SUP001163,,,,,SUP001163,,,,,Hollie Jones,hollie.jones@yahoo.com,+44 7970307454,,,,,,holliejones,hollie.jones@yahoo.com,07970307454,,,,2025-04-18 07:01:55,Hollie Jones,hollie.jones@yahoo.com,+44 7970307454,Email,Enquiry,Resolved,06:48
SUPPORT,SUP001164,,,,,SUP001164,,,,,Lucy Berry,lucy.berry@hotmail.fr,+44 7030094394,,,,,,lucyberry,lucy.berry@hotmail.fr,07030094394,,,,2025-04-18 10:58:18,Lucy Berry,lucy.berry@hotmail.fr,+44 7030094394,Email,Accessibility,Resolved,07:56
SUPPORT,SUP001165,,,,,SUP001165,,,,,Maria Willis,maria.willis@hotmail.com,+44 7444790922,,,,,,mariawillis,maria.willis@hotmail.com,07444790922,,,,2025-04-18 12:15:20,Maria Willis,maria.willis@hotmail.com,+44 7444790922,Email,Accessibility,Resolved,07:40
SUPPORT,SUP001166,,,,,SUP001166,,,,,Philip Patel,philip.patel@gmail.com,+44 7514557792,,,,,,philippatel,philip.patel@gmail.com,07514557792,,,,2025-04-18 13:28:33,Philip Patel,philip.patel@gmail.com,+44 7514557792,Email,Refund request,Resolved,18:51
SUPPORT,SUP001167,,,,,SUP001167,,,,,Amy Morley,amy.morley@yahoo.com,+44 7130475459,,,,,,amymorley,amy.morley@yahoo.com,07130475459,,,,2025-04-18 14:17:17,Amy Morley,amy.morley@yahoo.com,+44 7130475459,Email,Refund request,Resolved,13:13
SUPPORT,SUP001168,,,,,SUP001168,,,,,Michelle Turner,michelle.turner@yahoo.com,,,,,,,michelleturner,michelle.turner@yahoo.com,,,,,2025-04-18 19:11:33,Michelle Turner,michelle.turner@yahoo.com,,Email,Enquiry,Resolved,11:13
SUPPORT,SUP001169,,,,,SUP001169,,,,,Cheryl Robson,cheryl.robson@gmail.com,+44 7073447724,,,,,,cherylrobson,cheryl.robson@gmail.com,07073447724,,,,2025-04-18 21:07:37,Cheryl Robson,cheryl.robson@gmail.com,+44 7073447724,Phone,Accessibility,Open,
SUPPORT,SUP001170,,,,,SUP001170,,,,,Owen Berry,,+44 7583477531,,,,,,owenberry,,07583477531,,,,2025-04-18 23:36:35,Owen Berry,,+44 7583477531,Phone,Refund request,Resolved,15:01
SUPPORT,SUP001171,,,,,SUP001171,,,,,Terence Cook,terence.cook@yahoo.com,+44 7249500196,,,,,,terencecook,terence.cook@yahoo.com,07249500196,,,,2025-04-19 00:20:30,Terence Cook,terence.cook@yahoo.com,+44 7249500196,Phone,Refund request,Resolved,17:20
SUPPORT,SUP001172,,,,,SUP001172,,,,,Georgina Watson,georgina.watson@hotmail.com,,,,,,,georginawatson,georgina.watson@hotmail.com,,,,,2025-04-19 07:01:25,Georgina Watson,georgina.watson@hotmail.com,,Email,Complaint,Resolved,38:01
SUPPORT,SUP001173,,,,,SUP001173,,,,,Katie Slater,katie.slater@yahoo.com,,,,,,,katieslater,katie.slater@yahoo.com,,,,,2025-04-19 07:46:04,Katie Slater,katie.slater@yahoo.com,,Email,Complaint,Resolved,33:02
SUPPORT,SUP001174,,,,,SUP001174,,,,,Charlotte Dawson,charlotte.dawson@gmail.com,,,,,,,charlottedawson,charlotte.dawson@gmail.com,,,,,2025-04-19 07:56:20,Charlotte Dawson,charlotte.dawson@gmail.com,,Email,Accessibility,Resolved,54:30
SUPPORT,SUP001175,,,,,SUP001175,,,,,Ashley Lowe,ashley.lowe@hotmail.com,+44 7188945750,,,,,,ashleylowe,ashley.lowe@hotmail.com,07188945750,,,,2025-04-19 11:58:23,Ashley Lowe,ashley.lowe@hotmail.com,+44 7188945750,Email,Accessibility,Resolved,31:32
SUPPORT,SUP001176,,,,,SUP001176,,,,,Elilott Bentley,,+44 7489404158,,,,,,elilottbentley,,07489404158,,,,2025-04-19 14:39:16,Elilott Bentley,,+44 7489404158,Phone,Refund request,Resolved,01:32
SUPPORT,SUP001177,,,,,SUP001177,,,,,Richard Dodd,richard.dodd@hotmail.com,+44 7070191976,,,,,,richarddodd,richard.dodd@hotmail.com,07070191976,,,,2025-04-19 15:30:04,Richard Dodd,richard.dodd@hotmail.com,+44 7070191976,Email,Refund request,Resolved,34:10
SUPPORT,SUP001178,,,,,SUP001178,,,,,Jeffrey Craig,,+44 7769566445,,,,,,jeffreycraig,,07769566445,,,,2025-04-19 16:54:58,Jeffrey Craig,,+44 7769566445,Phone,Refund request,Resolved,22:58
SUPPORT,SUP001179,,,,,SUP001179,,,,,Marc White,marc.white@hotmail.com,,,,,,,marcwhite,marc.white@hotmail.com,,,,,2025-04-19 19:23:59,Marc White,marc.white@hotmail.com,,Email,Refund request,Resolved,34:10
SUPPORT,SUP001180,,,,,SUP001180,,,,,Shaun Akhtar,shaun.akhtar@hotmail.com,,,,,,,shaunakhtar,shaun.akhtar@hotmail.com,,,,,2025-04-19 23:24:26,Shaun Akhtar,shaun.akhtar@hotmail.com,,Email,Refund request,Resolved,14:07
SUPPORT,SUP001181,,,,,SUP001181,,,,,Kim Robinson,kim.robinson@hotmail.com,+44 7809046288,,,,,,kimrobinson,kim.robinson@hotmail.com,07809046288,,,,2025-04-20 00:43:06,Kim Robinson,kim.robinson@hotmail.com,+44 7809046288,Phone,Accessibility,Open,
SUPPORT,SUP001182,,,,,SUP001182,,,,,Elaine Holmes,elaine.holmes@aol.com,+44 7235898050,,,,,,elaineholmes,elaine.holmes@aol.com,07235898050,,,,2025-04-20 00:52:50,Elaine Holmes,elaine.holmes@aol.com,+44 7235898050,Email,Refund request,Resolved,08:16
SUPPORT,SUP001183,,,,,SUP001183,,,,,Rhys Cook,rhys.cook@hotmail.com,,,,,,,rhyscook,rhys.cook@hotmail.com,,,,,2025-04-20 02:07:22,Rhys Cook,rhys.cook@hotmail.com,,Email,Accessibility,Resolved,27:04
SUPPORT,SUP001184,,,,,SUP001184,,,,,Leigh Blake,leigh.blake@hotmail.com,+44 7531432284,,,,,,leighblake,leigh.blake@hotmail.com,07531432284,,,,2025-04-20 05:16:37,Leigh Blake,leigh.blake@hotmail.com,+44 7531432284,Phone,Accessibility,Resolved,13:04
SUPPORT,SUP001185,,,,,SUP001185,,,,,Hannah Page,hannah.page@hotmail.com,+44 7543207000,,,,,,hannahpage,hannah.page@hotmail.com,07543207000,,,,2025-04-20 06:19:06,Hannah Page,hannah.page@hotmail.com,+44 7543207000,Phone,Enquiry,Resolved,02:53
SUPPORT,SUP001186,,,,,SUP001186,,,,,Shirly Dyer,shirley.dyer@gmail.com,+44 7056717503,,,,,,shirlydyer,shirley.dyer@gmail.com,07056717503,,,,2025-04-20 11:30:20,Shirly Dyer,shirley.dyer@gmail.com,+44 7056717503,Email,Refund request,Resolved,03:56
SUPPORT,SUP001187,,,,,SUP001187,,,,,Anne Brady,anne.brady@hotmail.com,,,,,,,annebrady,anne.brady@hotmail.com,,,,,2025-04-20 13:01:26,Anne Brady,anne.brady@hotmail.com,,Email,Refund request,Resolved,72:00
SUPPORT,SUP001188,,,,,SUP001188,,,,,Douglas Greenwood,douglas.greenwood@yahoo.com,+44 7458376290,,,,,,douglasgreenwood,douglas.greenwood@yahoo.com,07458376290,,,,2025-04-20 13:32:57,Douglas Greenwood,douglas.greenwood@yahoo.com,+44 7458376290,Email,Accessibility,Resolved,08:33
SUPPORT,SUP001189,,,,,SUP001189,,,,,Iain Young,iain.young@gmail.com,+44 7028996046,,,,,,iainyoung,iain.young@gmail.com,07028996046,,,,2025-04-20 14:58:39,Iain Young,iain.young@gmail.com,+44 7028996046,Email,Refund request,Resolved,37:40
SUPPORT,SUP001190,,,,,SUP001190,,,,,Joe Kennedy,joe.kennedy@yahoo.com,+44 7433896756,,,,,,joekennedy,joe.kennedy@yahoo.com,07433896756,,,,2025-04-20 15:27:43,Joe Kennedy,joe.kennedy@yahoo.com,+44 7433896756,Email,Accessibility,Resolved,03:17
SUPPORT,SUP001191,,,,,SUP001191,,,,,Adrian Thomas,adrian.thomas@hotmail.com,+44 7141336322,,,,,,adrianthomas,adrian.thomas@hotmail.com,07141336322,,,,2025-04-20 18:33:07,Adrian Thomas,adrian.thomas@hotmail.com,+44 7141336322,Email,Refund request,Resolved,18:11
SUPPORT,SUP001192,,,,,SUP001192,,,,,Edward Green,edward.green@yahoo.com,,,,,,,edwardgreen,edward.green@yahoo.com,,,,,2025-04-20 19:02:52,Edward Green,edward.green@yahoo.com,,Email,Accessibility,Resolved,04:21
SUPPORT,SUP001193,,,,,SUP001193,,,,,Yvonne Simmons,yvonne.simmons@gmail.com,+44 7364769376,,,,,,yvonnesimmons,yvonne.simmons@gmail.com,07364769376,,,,2025-04-20 20:52:13,Yvonne Simmons,yvonne.simmons@gmail.com,+44 7364769376,Phone,Enquiry,Resolved,05:54
SUPPORT,SUP001194,,,,,SUP001194,,,,,Rachael Bird,,+44 7382490982,,,,,,rachaelbird,,07382490982,,,,2025-04-20 21:15:00,Rachael Bird,,+44 7382490982,Phone,Complaint,Resolved,63:03
SUPPORT,SUP001195,,,,,SUP001195,,,,,Robin Holt,robin.holt@wanadoo.fr,+44 7069819875,,,,,,robinholt,robin.holt@wanadoo.fr,07069819875,,,,2025-04-20 21:30:38,Robin Holt,robin.holt@wanadoo.fr,+44 7069819875,Phone,Refund request,Resolved,11:49
SUPPORT,SUP001196,,,,,SUP001196,,,,,Adam Dale,adam.dale@hotmail.com,+44 7419347766,,,,,,adamdale,adam.dale@hotmail.com,07419347766,,,,2025-04-21 02:46:47,Adam Dale,adam.dale@hotmail.com,+44 7419347766,Phone,Accessibility,Resolved,09:12
SUPPORT,SUP001197,,,,,SUP001197,,,,,Sharon Harrison,sharon.harrison@hotmail.fr,+44 7235732162,,,,,,sharonharrison,sharon.harrison@hotmail.fr,07235732162,,,,2025-04-21 03:03:24,Sharon Harrison,sharon.harrison@hotmail.fr,+44 7235732162,Email,Refund request,Resolved,40:16
SUPPORT,SUP001198,,,,,SUP001198,,,,,Chelsea Robinson,chelsea.robinson@hotmail.com,+44 7525450869,,,,,,chelsearobinson,chelsea.robinson@hotmail.com,07525450869,,,,2025-04-21 04:53:28,Chelsea Robinson,chelsea.robinson@hotmail.com,+44 7525450869,Phone,Accessibility,Resolved,23:38
SUPPORT,SUP001199,,,,,SUP001199,,,,,Catherine Leonard,catherine.leonard@orange.fr,+44 7635389098,,,,,,catherineleonard,catherine.leonard@orange.fr,07635389098,,,,2025-04-21 05:15:14,Catherine Leonard,catherine.leonard@orange.fr,+44 7635389098,Email,Enquiry,Resolved,08:10
SUPPORT,SUP001200,,,,,SUP001200,,,,,Lee Powell,lee.powell@orange.fr,+44 7267034249,,,,,,leepowell,lee.powell@orange.fr,07267034249,,,,2025-04-21 05:41:10,Lee Powell,lee.powell@orange.fr,+44 7267034249,Email,Enquiry,Resolved,04:51
SUPPORT,SUP001201,,,,,SUP001201,,,,,Charlie Kay,charlie.kay@yahoo.com,+44 7756143794,,,,,,charliekay,charlie.kay@yahoo.com,07756143794,,,,2025-04-21 12:55:34,Charlie Kay,charlie.kay@yahoo.com,+44 7756143794,Email,Refund request,Resolved,38:02
SUPPORT,SUP001202,,,,,SUP001202,,,,,Craig Hopkins,craig.hopkins@yahoo.com,+44 7542579167,,,,,,craighopkins,craig.hopkins@yahoo.com,07542579167,,,,2025-04-21 18:44:44,Craig Hopkins,craig.hopkins@yahoo.com,+44 7542579167,Email,Refund request,Resolved,08:40
SUPPORT,SUP001203,,,,,SUP001203,,,,,Ashley Green,ashley.green@hotmail.com,+44 7977180756,,,,,,ashleygreen,ashley.green@hotmail.com,07977180756,,,,2025-04-21 21:45:42,Ashley Green,ashley.green@hotmail.com,+44 7977180756,Email,Enquiry,Resolved,00:16
SUPPORT,SUP001204,,,,,SUP001204,,,,,Alison Baker,alison.baker@yahoo.com,+44 7641545212,,,,,,alisonbaker,alison.baker@yahoo.com,07641545212,,,,2025-04-21 23:00:12,Alison Baker,alison.baker@yahoo.com,+44 7641545212,Email,Enquiry,Resolved,21:53
SUPPORT,SUP001205,,,,,SUP001205,,,,,Jean Hope,jean.hope@hotmail.com,+44 7889113530,,,,,,jeanhope,jean.hope@hotmail.com,07889113530,,,,2025-04-21 23:50:07,Jean Hope,jean.hope@hotmail.com,+44 7889113530,Email,Accessibility,Resolved,25:41
SUPPORT,SUP001206,,,,,SUP001206,,,,,Harriet Davis,harriet.davis@hotmail.co.uk,,,,,,,harrietdavis,harriet.davis@hotmail.co.uk,,,,,2025-04-22 00:07:04,Harriet Davis,harriet.davis@hotmail.co.uk,,Email,Complaint,Resolved,13:30
SUPPORT,SUP001207,,,,,SUP001207,,,,,Hayley Roberts,hayley.roberts@yahoo.com,+44 7699370373,,,,,,hayleyroberts,hayley.roberts@yahoo.com,07699370373,,,,2025-04-22 00:54:34,Hayley Roberts,hayley.roberts@yahoo.com,+44 7699370373,Phone,Accessibility,Open,
SUPPORT,SUP001208,,,,,SUP001208,,,,,Dale Smith,dale.smith@hotmail.com,+44 7202021398,,,,,,dalesmith,dale.smith@hotmail.com,07202021398,,,,2025-04-22 01:13:49,Dale Smith,dale.smith@hotmail.com,+44 7202021398,Phone,Refund request,Resolved,08:52
SUPPORT,SUP001209,,,,,SUP001209,,,,,Jessica Morris,jessica.morris@gmail.com,,,,,,,jessicamorris,jessica.morris@gmail.com,,,,,2025-04-22 02:49:51,Jessica Morris,jessica.morris@gmail.com,,Email,Complaint,Resolved,25:03
SUPPORT,SUP001210,,,,,SUP001210,,,,,Barry Harper,barry.harper@yahoo.com,+44 7658042337,,,,,,barryharper,barry.harper@yahoo.com,07658042337,,,,2025-04-22 04:13:32,Barry Harper,barry.harper@yahoo.com,+44 7658042337,Email,Refund request,Resolved,20:43
SUPPORT,SUP001211,,,,,SUP001211,,,,,Bradley Cunningham,bradley.cunningham@hotmail.com,+44 7684266054,,,,,,bradleycunningham,bradley.cunningham@hotmail.com,07684266054,,,,2025-04-22 06:34:48,Bradley Cunningham,bradley.cunningham@hotmail.com,+44 7684266054,Email,Complaint,Resolved,08:38
SUPPORT,SUP001212,,,,,SUP001212,,,,,Joel Khan,,+44 7399584395,,,,,,joelkhan,,07399584395,,,,2025-04-22 06:50:22,Joel Khan,,+44 7399584395,Phone,Complaint,Resolved,22:09
SUPPORT,SUP001213,,,,,SUP001213,,,,,Geraldine Smith,geraldine.smith@gmail.com,+44 7813425803,,,,,,geraldinesmith,geraldine.smith@gmail.com,07813425803,,,,2025-04-22 09:09:16,Geraldine Smith,geraldine.smith@gmail.com,+44 7813425803,Email,Complaint,Open,
SUPPORT,SUP001214,,,,,SUP001214,,,,,Lee Harding,lee.harding@yahoo.com,+44 7942693585,,,,,,leeharding,lee.harding@yahoo.com,07942693585,,,,2025-04-22 09:39:55,Lee Harding,lee.harding@yahoo.com,+44 7942693585,Email,Refund request,Resolved,40:45
SUPPORT,SUP001215,,,,,SUP001215,,,,,Naomi Bull,naomi.bull@hotmail.com,+44 7475654084,,,,,,naomibull,naomi.bull@hotmail.com,07475654084,,,,2025-04-22 09:50:39,Naomi Bull,naomi.bull@hotmail.com,+44 7475654084,Email,Complaint,Resolved,39:02
SUPPORT,SUP001216,,,,,SUP001216,,,,,Sara Ward,sara.ward@hotmail.com,+44 7979990964,,,,,,saraward,sara.ward@hotmail.com,07979990964,,,,2025-04-22 12:15:52,Sara Ward,sara.ward@hotmail.com,+44 7979990964,Email,Enquiry,Resolved,04:58
SUPPORT,SUP001217,,,,,SUP001217,,,,,Claire Payne,claire.payne@gmail.com,+44 7328269541,,,,,,clairepayne,claire.payne@gmail.com,07328269541,,,,2025-04-22 13:11:04,Claire Payne,claire.payne@gmail.com,+44 7328269541,Email,Accessibility,Open,
SUPPORT,SUP001218,,,,,SUP001218,,,,,Amanda Lowe,amanda.lowe@yahoo.com,,,,,,,amandalowe,amanda.lowe@yahoo.com,,,,,2025-04-22 18:54:44,Amanda Lowe,amanda.lowe@yahoo.com,,Email,Refund request,Open,
SUPPORT,SUP001219,,,,,SUP001219,,,,,Pauline Hargreaves,pauline.hragreaves@yahoo.com,+44 7040420046,,,,,,paulinehargreaves,pauline.hragreaves@yahoo.com,07040420046,,,,2025-04-22 20:30:44,Pauline Hargreaves,pauline.hragreaves@yahoo.com,+44 7040420046,Email,Complaint,Resolved,65:13
SUPPORT,SUP001220,,,,,SUP001220,,,,,Joel Field,joel.field@yahoo.com,,,,,,,joelfield,joel.field@yahoo.com,,,,,2025-04-22 20:43:15,Joel Field,joel.field@yahoo.com,,Email,Refund request,Resolved,04:35
SUPPORT,SUP001221,,,,,SUP001221,,,,,Lynda Smith,lynda.smith@hotmail.com,,,,,,,lyndasmith,lynda.smith@hotmail.com,,,,,2025-04-22 23:11:35,Lynda Smith,lynda.smith@hotmail.com,,Email,Enquiry,Resolved,22:28
SUPPORT,SUP001222,,,,,SUP001222,,,,,Duncan Stephenson,duncan.stephenson@gmail.com,+44 7399915321,,,,,,duncanstephenson,duncan.stephenson@gmail.com,07399915321,,,,2025-04-23 04:43:59,Duncan Stephenson,duncan.stephenson@gmail.com,+44 7399915321,Phone,Complaint,Resolved,33:51
SUPPORT,SUP001223,,,,,SUP001223,,,,,Craig Elliott,craig.elliott@hotmail.com,+44 7571841976,,,,,,craigelliott,craig.elliott@hotmail.com,07571841976,,,,2025-04-23 05:21:06,Craig Elliott,craig.elliott@hotmail.com,+44 7571841976,Phone,Refund request,Resolved,21:03
SUPPORT,SUP001224,,,,,SUP001224,,,,,Darren Jackson,darren.jackson@hotmail.com,+44 7367751896,,,,,,darrenjackson,darren.jackson@hotmail.com,07367751896,,,,2025-04-23 06:48:06,Darren Jackson,darren.jackson@hotmail.com,+44 7367751896,Email,Accessibility,Resolved,06:29
SUPPORT,SUP001225,,,,,SUP001225,,,,,Andrew Hill,andrew.hill@hotmail.com,,,,,,,andrewhill,andrew.hill@hotmail.com,,,,,2025-04-23 07:56:04,Andrew Hill,andrew.hill@hotmail.com,,Email,Enquiry,Open,
SUPPORT,SUP001226,,,,,SUP001226,,,,,Gareth Walker,gareth.walker@msn.com,+44 7083558622,,,,,,garethwalker,gareth.walker@msn.com,07083558622,,,,2025-04-23 12:11:13,Gareth Walker,gareth.walker@msn.com,+44 7083558622,Phone,Complaint,Resolved,13:43
SUPPORT,SUP001227,,,,,SUP001227,,,,,Pauline Reynolds,pauline.reynolds@hotmail.com,+44 7243667453,,,,,,paulinereynolds,pauline.reynolds@hotmail.com,07243667453,,,,2025-04-23 12:12:28,Pauline Reynolds,pauline.reynolds@hotmail.com,+44 7243667453,Email,Refund request,Resolved,07:05
SUPPORT,SUP001228,,,,,SUP001228,,,,,Shane Heath,shaen.heath@hotmail.com,,,,,,,shaneheath,shaen.heath@hotmail.com,,,,,2025-04-23 19:15:49,Shane Heath,shaen.heath@hotmail.com,,Email,Refund request,Resolved,11:02
SUPPORT,SUP001229,,,,,SUP001229,,,,,Denise French,,+44 7302752437,,,,,,denisefrench,,07302752437,,,,2025-04-23 20:21:36,Denise French,,+44 7302752437,Phone,Complaint,Resolved,07:12
SUPPORT,SUP001230,,,,,SUP001230,,,,,Lindsey Stevens,lindsey.stevens@yahoo.com,+44 7799217799,,,,,,lindseystevens,lindsey.stevens@yahoo.com,07799217799,,,,2025-04-23 22:21:53,Lindsey Stevens,lindsey.stevens@yahoo.com,+44 7799217799,Email,Accessibility,Resolved,58:15
SUPPORT,SUP001231,,,,,SUP001231,,,,,Dean Brown,dean.brown@yahoo.com,+44 7303454132,,,,,,deanbrown,dean.brown@yahoo.com,07303454132,,,,2025-04-23 23:58:19,Dean Brown,dean.brown@yahoo.com,+44 7303454132,Phone,Complaint,Resolved,21:50
SUPPORT,SUP001232,,,,,SUP001232,,,,,Stewart Davies,stewart.davies@hotmail.com,+44 7224406310,,,,,,stewartdavies,stewart.davies@hotmail.com,07224406310,,,,2025-04-24 00:03:44,Stewart Davies,stewart.davies@hotmail.com,+44 7224406310,Email,Refund request,Resolved,18:07
SUPPORT,SUP001233,,,,,SUP001233,,,,,Michelle Richardson,michelle.richardson@hotmail.com,+44 7492090720,,,,,,michellerichardson,michelle.richardson@hotmail.com,07492090720,,,,2025-04-24 00:07:52,Michelle Richardson,michelle.richardson@hotmail.com,+44 7492090720,Email,Refund request,Resolved,27:56
SUPPORT,SUP001234,,,,,SUP001234,,,,,Kevin Daly,,+44 7250653192,,,,,,kevindaly,,07250653192,,,,2025-04-24 01:22:05,Kevin Daly,,+44 7250653192,Phone,Accessibility,Resolved,07:09
SUPPORT,SUP001235,,,,,SUP001235,,,,,Zoe Harris,zoe.harris@hotmail.fr,+44 7211175821,,,,,,zoeharris,zoe.harris@hotmail.fr,07211175821,,,,2025-04-24 02:55:43,Zoe Harris,zoe.harris@hotmail.fr,+44 7211175821,Email,Refund request,Open,
SUPPORT,SUP001236,,,,,SUP001236,,,,,Jasmine Barnett,,+44 7567813145,,,,,,jasminebarnett,,07567813145,,,,2025-04-24 07:38:26,Jasmine Barnett,,+44 7567813145,Phone,Refund request,Resolved,15:12
SUPPORT,SUP001237,,,,,SUP001237,,,,,Vincent Thomas,vincent.thomas@hotmail.com,,,,,,,vincentthomas,vincent.thomas@hotmail.com,,,,,2025-04-24 13:11:37,Vincent Thomas,vincent.thomas@hotmail.com,,Email,Refund request,Resolved,27:30
SUPPORT,SUP001238,,,,,SUP001238,,,,,oDuglas Taylor,douglas.tayolr@wanadoo.fr,+44 7895910684,,,,,,oduglastaylor,douglas.tayolr@wanadoo.fr,07895910684,,,,2025-04-24 13:15:31,oDuglas Taylor,douglas.tayolr@wanadoo.fr,+44 7895910684,Phone,Enquiry,Resolved,02:56
SUPPORT,SUP001239,,,,,SUP001239,,,,,Max Hughes,max.hughe@hotmail.com,+44 7100391271,,,,,,maxhughes,max.hughe@hotmail.com,07100391271,,,,2025-04-24 13:49:40,Max Hughes,max.hughe@hotmail.com,+44 7100391271,Email,Complaint,Resolved,39:36
SUPPORT,SUP001240,,,,,SUP001240,,,,,Darren Jackson,darren.jackson@hotmail.com,+44 7367751896,,,,,,darrenjackson,darren.jackson@hotmail.com,07367751896,,,,2025-04-24 16:35:26,Darren Jackson,darren.jackson@hotmail.com,+44 7367751896,Phone,Accessibility,Resolved,04:15
