source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,record_created_date,preferred_contact_channel,first_name,surname,date_of_birth,email,telephone_number,address,postcode
CRM,CRM002148,CRM002148,,,,,USR001185,,Marilyn,Williams,Marilyn Williams,marilyn.williams@yahoo.com,+44 7200115113,"Studio 08V, Davies Views, Manchester",M1 1VQ,1992-09-24,marilyn,williams,marilynwilliams,marilyn.williams@yahoo.com,07200115113,studio 08v davies views manchester,M11VQ,1992-09-24,2023-10-21,Email,Marilyn,Williams,1992-09-24,marilyn.williams@yahoo.com,+44 7200115113,"Studio 08V, Davies Views, Manchester",M1 1VQ
CRM,CRM002149,CRM002149,,,,,USR001186,,Ann,Cameron,Ann Cameron,ann.cameron@gmail.com,+44 7665679197,"Studio 05i, Gerard Streets, Guildford",GU1 9GG,1988-09-13,ann,cameron,anncameron,ann.cameron@gmail.com,07665679197,studio 05i gerard streets guildford,GU19GG,1988-09-13,2024-11-10,Telephone,Ann,Cameron,1988-09-13,ann.cameron@gmail.com,+44 7665679197,"Studio 05i, Gerard Streets, Guildford",GU1 9GG
CRM,CRM002150,CRM002150,,,,,,,Wendy,Clarke,Wendy Clarke,WENDY.CLARKE@YAHOO.COM,+44 7913163685,"Studio 18, Eleanor Loaf, Nottingham",NG1 7KZ,1985-08-25,wendy,clarke,wendyclarke,wendy.clarke@yahoo.com,07913163685,studio 18 eleanor loaf nottingham,NG17KZ,1985-08-25,2018-03-29,Mail,Wendy,Clarke,1985-08-25,WENDY.CLARKE@YAHOO.COM,+44 7913163685,"Studio 18, Eleanor Loaf, Nottingham",NG1 7KZ
CRM,CRM002151,CRM002151,,,,,,,Zoe,Smith,Zoe Smith,zoe.smith@aol.com,+44 7426491592,"40 Jamie Ferry, Blackburn",BB17CK,2001-04-18,zoe,smith,zoesmith,zoe.smith@aol.com,07426491592,40 jamie ferry blackburn,BB17CK,2001-04-18,2025-04-14,Telephone,Zoe,Smith,2001-04-18,zoe.smith@aol.com,+44 7426491592,"40 Jamie Ferry, Blackburn",BB17CK
CRM,CRM002152,CRM002152,,,,,,,Adrian,Walton,Adrian Walton,adrian.walton@yahoo.com,+44 7106604038,"9 Rachel Viaduct, London",N1 3WZ,1970-05-04,adrian,walton,adrianwalton,adrian.walton@yahoo.com,07106604038,9 rachel viaduct london,N13WZ,1970-05-04,2023-07-25,Email,Adrian,Walton,1970-05-04,adrian.walton@yahoo.com,+44 7106604038,"9 Rachel Viaduct, London",N1 3WZ
CRM,CRM002153,CRM002153,,,,,USR001187,,Hilary,Clarke,Hilary Clarke,hilary.clarke@yahoo.com,+44 7172413556,"Studio 48, Brenda Throughway, Hull",HU1 1BA,1991-07-20,hilary,clarke,hilaryclarke,hilary.clarke@yahoo.com,07172413556,studio 48 brenda throughway hull,HU11BA,1991-07-20,2025-07-12,Email,Hilary,Clarke,1991-07-20,hilary.clarke@yahoo.com,+44 7172413556,"Studio 48, Brenda Throughway, Hull",HU1 1BA
CRM,CRM002154,CRM002154,,,,,,,A.,Williams,A. Williams,,+44 7754350332,,AB10 4FA,1962-02-11,a,williams,awilliams,,07754350332,,AB104FA,1962-02-11,2018-02-16,Telephone,A.,Williams,1962-02-11,,+44 7754350332,,AB10 4FA
CRM,CRM002155,CRM002155,,,,,,,Beth,Stokes,Beth Stokes,beth.stokes@yahoo.com,,"5 Morris Harbor, Norwich",NR1 3TS,1956-04-07,beth,stokes,bethstokes,beth.stokes@yahoo.com,,5 morris harbor norwich,NR13TS,1956-04-07,2022-06-26,Email,Beth,Stokes,1956-04-07,beth.stokes@yahoo.com,,"5 Morris Harbor, Norwich",NR1 3TS
CRM,CRM002156,CRM002156,,,,,USR001188,,Janice,Jones,Janice Jones,JANICE.JONES@GMAIL.COM,+44 7834120891,"Flat 54, Judith Camp, London",N1 6BS,1984-01-22,janice,jones,janicejones,janice.jones@gmail.com,07834120891,flat 54 judith camp london,N16BS,1984-01-22,2025-11-06,Email,Janice,Jones,1984-01-22,JANICE.JONES@GMAIL.COM,+44 7834120891,"Flat 54, Judith Camp, London",N1 6BS
CRM,CRM002157,CRM002157,,,,,USR001189,,Eleanor,Saunders,Eleanor Saunders,eleanor.saunders@yahoo.com,+44 7989781740,"Flat 76a, Pollard Plaza, Plymouth",PL1 9NH,1996-12-18,eleanor,saunders,eleanorsaunders,eleanor.saunders@yahoo.com,07989781740,flat 76a pollard plaza plymouth,PL19NH,1996-12-18,2022-07-16,Email,Eleanor,Saunders,1996-12-18,eleanor.saunders@yahoo.com,+44 7989781740,"Flat 76a, Pollard Plaza, Plymouth",PL1 9NH
CRM,CRM002158,CRM002158,,,,,USR001190,,Joe,Lewis,Joe Lewis,joe.lewis@yahoo.com,+44 7461518215,"Flat 0, Marilyn Junction, Guildford",GU1 2OG,1941-04-23,joe,lewis,joelewis,joe.lewis@yahoo.com,07461518215,flat 0 marilyn junction guildford,GU12OG,1941-04-23,2025-06-17,Email,Joe,Lewis,1941-04-23,joe.lewis@yahoo.com,+44 7461518215,"Flat 0, Marilyn Junction, Guildford",GU1 2OG
CRM,CRM002159,CRM002159,,,,,USR001191,,Matthew,Newton,Matthew Newton,matthew.newton@gmail.com,+44 7280538967,"522 Mitchell Village, Sheffield",S1 9ES,1999-09-01,matthew,newton,matthewnewton,matthew.newton@gmail.com,07280538967,522 mitchell village sheffield,S19ES,1999-09-01,2025-04-17,Email,Matthew,Newton,1999-09-01,matthew.newton@gmail.com,+44 7280538967,"522 Mitchell Village, Sheffield",S1 9ES
CRM,CRM002160,CRM002160,,,,,USR001192,,Darren,Poole,Darren Poole,DARREN.POOLE@HOTMAIL.FR,+44 7695748950,"Studio 82y, Marie Locks, Derry",BT488VC,1978-03-06,darren,poole,darrenpoole,darren.poole@hotmail.fr,07695748950,studio 82y marie locks derry,BT488VC,1978-03-06,2021-07-17,Email,Darren,Poole,1978-03-06,DARREN.POOLE@HOTMAIL.FR,+44 7695748950,"Studio 82y, Marie Locks, Derry",BT488VC
CRM,CRM002161,CRM002161,,,,,USR001193,,Martin,Martin,Martin Martin,martin.martin@gmail.com,+44 7074985128,"514 Smith Highway, Southampton",SO14 0DZ,1974-08-01,martin,martin,martinmartin,martin.martin@gmail.com,07074985128,514 smith highway southampton,SO140DZ,1974-08-01,2020-06-06,Email,Martin,Martin,1974-08-01,martin.martin@gmail.com,+44 7074985128,"514 Smith Highway, Southampton",SO14 0DZ
CRM,CRM002162,CRM002162,,,,,,,Carol,Holland,Carol Holland,carol.holland@yahoo.com,+44 7015857620,"5 Thomas Vista, Wrexham",LL11 7BK,1962-09-02,carol,holland,carolholland,carol.holland@yahoo.com,07015857620,5 thomas vista wrexham,LL117BK,1962-09-02,2022-03-15,Email,Carol,Holland,1962-09-02,carol.holland@yahoo.com,+44 7015857620,"5 Thomas Vista, Wrexham",LL11 7BK
CRM,CRM002163,CRM002163,,,,,USR001194,,Melanie,Hall,Melanie Hall,melanie.hall@hotmail.com,+44 7147495074,"91 Geoffrey Plaza, Chester",CH1 0PD,1956-05-07,melanie,hall,melaniehall,melanie.hall@hotmail.com,07147495074,91 geoffrey plaza chester,CH10PD,1956-05-07,2018-04-10,Telephone,Melanie,Hall,1956-05-07,melanie.hall@hotmail.com,+44 7147495074,"91 Geoffrey Plaza, Chester",CH1 0PD
CRM,CRM002164,CRM002164,,,,,USR001195,,Reece,Cooper,Reece Cooper,reece.cooper@yahoo.com,+44 7274463358,"5 Glen Expressway, Exeter",EX1 4WQ,1982-08-15,reece,cooper,reececooper,reece.cooper@yahoo.com,07274463358,5 glen expressway exeter,EX14WQ,1982-08-15,2021-02-17,Email,Reece,Cooper,1982-08-15,reece.cooper@yahoo.com,+44 7274463358,"5 Glen Expressway, Exeter",EX1 4WQ
CRM,CRM002165,CRM002165,,,,,,,Garry,Brown,Garry Brown,garry.brown@gmail.com,+44 7076883215,"Studio 89, Rachael Mission, Liverpool",L1 9XN,1994-05-22,garry,brown,garrybrown,garry.brown@gmail.com,07076883215,studio 89 rachael mission liverpool,L19XN,1994-05-22,2022-10-02,Telephone,Garry,Brown,1994-05-22,garry.brown@gmail.com,+44 7076883215,"Studio 89, Rachael Mission, Liverpool",L1 9XN
CRM,CRM002166,CRM002166,,,,,USR001196,,Lucy,Harrison,Lucy Harrison,lucy.harrison@wanadoo.fr,+44 7674927100,"4 Pauline Key, Chelmsford",CM1 3CO,2000-03-01,lucy,harrison,lucyharrison,lucy.harrison@wanadoo.fr,07674927100,4 pauline key chelmsford,CM13CO,2000-03-01,2024-01-12,Mail,Lucy,Harrison,2000-03-01,lucy.harrison@wanadoo.fr,+44 7674927100,"4 Pauline Key, Chelmsford",CM1 3CO
CRM,CRM002167,CRM002167,,,,,,,Vanessa,Smith,Vanessa Smith,vanessa.smith@aol.com,07086 080 983,"Flat 83, Bruce Heights, Shrewsbury",SY1 7RS,1966-01-27,vanessa,smith,vanessasmith,vanessa.smith@aol.com,07086080983,flat 83 bruce heights shrewsbury,SY17RS,1966-01-27,2025-01-04,Telephone,Vanessa,Smith,1966-01-27,vanessa.smith@aol.com,07086 080 983,"Flat 83, Bruce Heights, Shrewsbury",SY1 7RS
CRM,CRM002168,CRM002168,,,,,USR001197,,Ashleigh,Williamson,Ashleigh Williamson,ashleigh.williamson@gmail.com,+44 7811608159,"8 Mary Island, Bournemouth",BH1 5GJ,2005-12-01,ashleigh,williamson,ashleighwilliamson,ashleigh.williamson@gmail.com,07811608159,8 mary island bournemouth,BH15GJ,2005-12-01,2024-02-25,Email,Ashleigh,Williamson,2005-12-01,ashleigh.williamson@gmail.com,+44 7811608159,"8 Mary Island, Bournemouth",BH1 5GJ
CRM,CRM002169,CRM002169,,,,,,,Hollie,Fuller,Hollie Fuller,hollie.fuller@yahoo.com,+44 7969977188,"0 Evans Dam, Oxford",OX1 6QX,1984-10-04,hollie,fuller,holliefuller,hollie.fuller@yahoo.com,07969977188,0 evans dam oxford,OX16QX,1984-10-04,2023-03-04,Telephone,Hollie,Fuller,1984-10-04,hollie.fuller@yahoo.com,+44 7969977188,"0 Evans Dam, Oxford",OX1 6QX
CRM,CRM002170,CRM002170,,,,,USR001198,,Aimee,Harrison,Aimee Harrison,aimee.harrison@gmail.com,+44 7455679445,"8 Denise Flat, Hull",HU11AP,1978-01-21,aimee,harrison,aimeeharrison,aimee.harrison@gmail.com,07455679445,8 denise flat hull,HU11AP,1978-01-21,2019-07-18,Email,Aimee,Harrison,1978-01-21,aimee.harrison@gmail.com,+44 7455679445,"8 Denise Flat, Hull",HU11AP
CRM,CRM002171,CRM002171,,,,,,,Lewis,Edwards,Lewis Edwards,lewis.edwards@yahoo.com,+44 7939491557,"32 Simpson Crescent, London",E1 9OF,1984-02-11,lewis,edwards,lewisedwards,lewis.edwards@yahoo.com,07939491557,32 simpson crescent london,E19OF,1984-02-11,2019-12-22,Email,Lewis,Edwards,1984-02-11,lewis.edwards@yahoo.com,+44 7939491557,"32 Simpson Crescent, London",E1 9OF
CRM,CRM002172,CRM002172,,,,,,,Jane,Gallagher,Jane Gallagher,jane.gallagher@wanadoo.fr,+44 7880930626,"59 Field Square, Bristol",BS1 7NK,1951-08-31,jane,gallagher,janegallagher,jane.gallagher@wanadoo.fr,07880930626,59 field square bristol,BS17NK,1951-08-31,2020-11-13,Mail,Jane,Gallagher,1951-08-31,jane.gallagher@wanadoo.fr,+44 7880930626,"59 Field Square, Bristol",BS1 7NK
CRM,CRM002173,CRM002173,,,,,,,Josh,Bishop,Josh Bishop,josh.bishop@aol.com,+44 7479 213461,"295 Emily Spring, London",SW1 1KJ,1982-08-11,josh,bishop,joshbishop,josh.bishop@aol.com,07479213461,295 emily spring london,SW11KJ,1982-08-11,2025-11-24,Telephone,Josh,Bishop,1982-08-11,josh.bishop@aol.com,+44 7479 213461,"295 Emily Spring, London",SW1 1KJ
CRM,CRM002174,CRM002174,,,,,,,Alexander,Heath,Alexander Heath,alexander.heath@yahoo.com,+44 7079033900,"513 Lewis Knoll, Peterborough",,1966-09-04,alexander,heath,alexanderheath,alexander.heath@yahoo.com,07079033900,513 lewis knoll peterborough,,1966-09-04,2025-10-15,Email,Alexander,Heath,1966-09-04,alexander.heath@yahoo.com,+44 7079033900,"513 Lewis Knoll, Peterborough",
CRM,CRM002175,CRM002175,,,,,USR001199,,Jaes,Fletcher,Jaes Fletcher,james.fletcher@hotmail.com,+44 7505592270,"Flat 74C, Marshall Rest, Blackburn",BB1 2VC,1998-10-06,jaes,fletcher,jaesfletcher,james.fletcher@hotmail.com,07505592270,flat 74c marshall rest blackburn,BB12VC,1998-10-06,2025-10-08,Telephone,Jaes,Fletcher,1998-10-06,james.fletcher@hotmail.com,+44 7505592270,"Flat 74C, Marshall Rest, Blackburn",BB1 2VC
CRM,CRM002176,CRM002176,,,,,USR001200,,Jean,Stewart,Jean Stewart,jean.stewart@hotmail.com,+44 7342418322,"00 James Glens, Brighton",BN1 8DH,1968-04-11,jean,stewart,jeanstewart,jean.stewart@hotmail.com,07342418322,00 james glens brighton,BN18DH,1968-04-11,2022-08-02,Email,Jean,Stewart,1968-04-11,jean.stewart@hotmail.com,+44 7342418322,"00 James Glens, Brighton",BN1 8DH
CRM,CRM002177,CRM002177,,,,,USR001201,,Stuart,Perry,Stuart Perry,STUART.PERRY@GMAIL.COM,+44 7743632251,"Flat 59, Lawrence Spurs, London",W1 8QE,2000-02-15,stuart,perry,stuartperry,stuart.perry@gmail.com,07743632251,flat 59 lawrence spurs london,W18QE,2000-02-15,2021-04-25,Email,Stuart,Perry,2000-02-15,STUART.PERRY@GMAIL.COM,+44 7743632251,"Flat 59, Lawrence Spurs, London",W1 8QE
CRM,CRM002178,CRM002178,,,,,USR001202,,M.,Schofield,M. Schofield,,+44 7705816195,"Flat 9, Natalie Locks, Derby",DE1 0TX,1967-04-16,m,schofield,mschofield,,07705816195,flat 9 natalie locks derby,DE10TX,1967-04-16,2018-05-06,Telephone,M.,Schofield,1967-04-16,,+44 7705816195,"Flat 9, Natalie Locks, Derby",DE1 0TX
CRM,CRM002179,CRM002179,,,,,USR001203,,Teresa,Smith,Teresa Smith,teresa.smith@aol.com,+44 7336 993697,"767 Williams Island, Birmingham",B1 2OW,1967-11-28,teresa,smith,teresasmith,teresa.smith@aol.com,07336993697,767 williams island birmingham,B12OW,1967-11-28,2020-03-19,Mail,Teresa,Smith,1967-11-28,teresa.smith@aol.com,+44 7336 993697,"767 Williams Island, Birmingham",B1 2OW
CRM,CRM002180,CRM002180,,,,,,,Melissa,King,Melissa King,melissa.king@yahoo.com,+44 7792483106,"252 Heather Valley, Cambridge",CB1 3ZZ,1967-03-11,melissa,king,melissaking,melissa.king@yahoo.com,07792483106,252 heather valley cambridge,CB13ZZ,1967-03-11,2023-07-04,Email,Melissa,King,1967-03-11,melissa.king@yahoo.com,+44 7792483106,"252 Heather Valley, Cambridge",CB1 3ZZ
CRM,CRM002181,CRM002181,,,,,,,Annette,Webster,Annette Webster,annette.webster@hotmail.com,+44 7259996737,"Studio 5, Edwards Points, Shrewsbury",SY18OA,1985-06-22,annette,webster,annettewebster,annette.webster@hotmail.com,07259996737,studio 5 edwards points shrewsbury,SY18OA,1985-06-22,2020-08-13,Email,Annette,Webster,1985-06-22,annette.webster@hotmail.com,+44 7259996737,"Studio 5, Edwards Points, Shrewsbury",SY18OA
CRM,CRM002182,CRM002182,,,,,USR001204,,Francesca,John,Francesca John,francesca.john@gmail.com,+44 7530840560,"5 Peter Neck, Southampton",SO145FK,1974-12-29,francesca,john,francescajohn,francesca.john@gmail.com,07530840560,5 peter neck southampton,SO145FK,1974-12-29,2023-09-28,Email,Francesca,John,1974-12-29,francesca.john@gmail.com,+44 7530840560,"5 Peter Neck, Southampton",SO145FK
CRM,CRM002183,CRM002183,,,,,USR001205,,Mohamed,Singh,Mohamed Singh,mohamed.singh@hotmail.com,,"Flat 5, Kayleigh Hill, Reading",RG1 1KR,1961-07-14,mohamed,singh,mohamedsingh,mohamed.singh@hotmail.com,,flat 5 kayleigh hill reading,RG11KR,1961-07-14,2025-12-29,Email,Mohamed,Singh,1961-07-14,mohamed.singh@hotmail.com,,"Flat 5, Kayleigh Hill, Reading",RG1 1KR
CRM,CRM002184,CRM002184,,,,,USR001206,,Gail,Barrett,Gail Barrett,GAIL.BARRETT@AOL.COM,,"Studio 2, Smith Port, Shrewsbury",SY1 3SZ,1984-10-30,gail,barrett,gailbarrett,gail.barrett@aol.com,,studio 2 smith port shrewsbury,SY13SZ,1984-10-30,2021-02-21,Email,Gail,Barrett,1984-10-30,GAIL.BARRETT@AOL.COM,,"Studio 2, Smith Port, Shrewsbury",SY1 3SZ
CRM,CRM002185,CRM002185,,,,,USR001207,,Luke,Brown,Luke Brown,luke.brown@hotmail.com,+44 7538265487,"06 Alex Divide, Aberdeen",AB10 7AF,1991-11-20,luke,brown,lukebrown,luke.brown@hotmail.com,07538265487,06 alex divide aberdeen,AB107AF,1991-11-20,2025-05-03,Email,Luke,Brown,1991-11-20,luke.brown@hotmail.com,+44 7538265487,"06 Alex Divide, Aberdeen",AB10 7AF
CRM,CRM002186,CRM002186,,,,,USR001208,,Jemma,Kaur,Jemma Kaur,jemma.kaur@gmail.com,,"Studio 79W, Berry Field, Derby",DE1 7VS,1949-08-28,jemma,kaur,jemmakaur,jemma.kaur@gmail.com,,studio 79w berry field derby,DE17VS,1949-08-28,2021-12-05,Email,Jemma,Kaur,1949-08-28,jemma.kaur@gmail.com,,"Studio 79W, Berry Field, Derby",DE1 7VS
CRM,CRM002187,CRM002187,,,,,USR001209,,Pauline,Metcalfe,Pauline Metcalfe,pauline.metcalfe@gmail.com,+44 7001141361,"Flat 78, Kelly Valley, Portsmouth",PO1 6KU,1979-09-16,pauline,metcalfe,paulinemetcalfe,pauline.metcalfe@gmail.com,07001141361,flat 78 kelly valley portsmouth,PO16KU,1979-09-16,2020-12-29,Email,Pauline,Metcalfe,1979-09-16,pauline.metcalfe@gmail.com,+44 7001141361,"Flat 78, Kelly Valley, Portsmouth",PO1 6KU
CRM,CRM002188,CRM002188,,,,,USR001210,,Lynda,Reed,Lynda Reed,lynda.reed@msn.com,+44 7330911445,"Studio 20m, Walsh Crossroad, Derby",DE1 7HX,1951-09-16,lynda,reed,lyndareed,lynda.reed@msn.com,07330911445,studio 20m walsh crossroad derby,DE17HX,1951-09-16,2024-03-10,Telephone,Lynda,Reed,1951-09-16,lynda.reed@msn.com,+44 7330911445,"Studio 20m, Walsh Crossroad, Derby",DE1 7HX
CRM,CRM002189,CRM002189,,,,,USR001211,,Nigel,Norris,Nigel Norris,nigel.norris@gmail.com,+44 7061460227,"Flat 10, Bryant Lodge, Sheffield",S1 2DH,1996-06-11,nigel,norris,nigelnorris,nigel.norris@gmail.com,07061460227,flat 10 bryant lodge sheffield,S12DH,1996-06-11,2025-01-29,Telephone,Nigel,Norris,1996-06-11,nigel.norris@gmail.com,+44 7061460227,"Flat 10, Bryant Lodge, Sheffield",S1 2DH
CRM,CRM002190,CRM002190,,,,,USR001212,,Abdul,McLean,Abdul McLean,abdul.mclean@hotmail.com,+44 7458482728,"7 Adams Mountains, Chester",CH1 8MR,1976-06-04,abdul,mclean,abdulmclean,abdul.mclean@hotmail.com,07458482728,7 adams mountains chester,CH18MR,1976-06-04,2022-09-26,Email,Abdul,McLean,1976-06-04,abdul.mclean@hotmail.com,+44 7458482728,"7 Adams Mountains, Chester",CH1 8MR
CRM,CRM002191,CRM002191,,,,,,,Caroline,Miller,Caroline Miller,caroline.miller@gmail.com,+44 7628610106,"277 Murphy Summit, York",YO1 7WH,1996-12-20,caroline,miller,carolinemiller,caroline.miller@gmail.com,07628610106,277 murphy summit york,YO17WH,1996-12-20,2022-08-23,Email,Caroline,Miller,1996-12-20,caroline.miller@gmail.com,+44 7628610106,"277 Murphy Summit, York",YO1 7WH
CRM,CRM002192,CRM002192,,,,,,,Maureen,Hall,Maureen Hall,maureen.hall@gmail.com,+44 7134612626,"Flat 5, John Village, Portsmouth",PO1 7KI,1993-11-15,maureen,hall,maureenhall,maureen.hall@gmail.com,07134612626,flat 5 john village portsmouth,PO17KI,1993-11-15,2025-01-21,Telephone,Maureen,Hall,1993-11-15,maureen.hall@gmail.com,+44 7134612626,"Flat 5, John Village, Portsmouth",PO1 7KI
CRM,CRM002193,CRM002193,,,,,USR001213,,Nigel,Green,Nigel Green,nigel.green@aol.com,+44 7296330773,"Flat 36, Frank Overpass, Southampton",SO14 3WC,1971-04-16,nigel,green,nigelgreen,nigel.green@aol.com,07296330773,flat 36 frank overpass southampton,SO143WC,1971-04-16,2019-08-05,Email,Nigel,Green,1971-04-16,nigel.green@aol.com,+44 7296330773,"Flat 36, Frank Overpass, Southampton",SO14 3WC
CRM,CRM002194,CRM002194,,,,,,,Alexander,King,Alexander King,,+44 7322789170,"931 Megan Plaza, Bangor",LL57 6ID,1974-01-18,alexander,king,alexanderking,,07322789170,931 megan plaza bangor,LL576ID,1974-01-18,2020-03-16,Telephone,Alexander,King,1974-01-18,,+44 7322789170,"931 Megan Plaza, Bangor",LL57 6ID
CRM,CRM002195,CRM002195,,,,,USR001214,,Amelia,Gregory,Amelia Gregory,amelia.gregory@yahoo.com,+44 7507442167,"Studio 37, Hussain Street, Derby",DE1 3IL,1978-12-13,amelia,gregory,ameliagregory,amelia.gregory@yahoo.com,07507442167,studio 37 hussain street derby,DE13IL,1978-12-13,2018-11-17,Mail,Amelia,Gregory,1978-12-13,amelia.gregory@yahoo.com,+44 7507442167,"Studio 37, Hussain Street, Derby",DE1 3IL
CRM,CRM002196,CRM002196,,,,,USR001215,,Sian,Gregory,Sian Gregory,SIAN.GREGORY@GMAIL.COM,+44 7738351019,"Flat 68, Tony Vista, Preston",PR1 5LD,1949-11-24,sian,gregory,siangregory,sian.gregory@gmail.com,07738351019,flat 68 tony vista preston,PR15LD,1949-11-24,2024-05-21,Telephone,Sian,Gregory,1949-11-24,SIAN.GREGORY@GMAIL.COM,+44 7738351019,"Flat 68, Tony Vista, Preston",PR1 5LD
CRM,CRM002197,CRM002197,,,,,,,Joanne,Palmer,Joanne Palmer,joanne.palmer@gmail.com,+44 7586028595,"9 Duncan Knolls, Belfast",BT1 9ZW,1963-07-05,joanne,palmer,joannepalmer,joanne.palmer@gmail.com,07586028595,9 duncan knolls belfast,BT19ZW,1963-07-05,2019-05-22,Email,Joanne,Palmer,1963-07-05,joanne.palmer@gmail.com,+44 7586028595,"9 Duncan Knolls, Belfast",BT1 9ZW
CRM,CRM002198,CRM002198,,,,,,,Jean,Martin,Jean Martin,jean.martin@hotmail.com,+44 7138968315,"Flat 71, Hollie Keys, Stoke-on-Trent",ST1 9GU,1982-03-03,jean,martin,jeanmartin,jean.martin@hotmail.com,07138968315,flat 71 hollie keys stoke on trent,ST19GU,1982-03-03,2022-06-07,Email,Jean,Martin,1982-03-03,jean.martin@hotmail.com,+44 7138968315,"Flat 71, Hollie Keys, Stoke-on-Trent",ST1 9GU
CRM,CRM002199,CRM002199,,,,,,,Megan,Pearce,Megan Pearce,megan.pearce@hotmail.com,+44 7081936098,"Studio 3, Robinson Loaf, Derby",DE1 3SR,1998-03-26,megan,pearce,meganpearce,megan.pearce@hotmail.com,07081936098,studio 3 robinson loaf derby,DE13SR,1998-03-26,2022-01-18,Telephone,Megan,Pearce,1998-03-26,megan.pearce@hotmail.com,+44 7081936098,"Studio 3, Robinson Loaf, Derby",DE1 3SR
CRM,CRM002200,CRM002200,,,,,,,Laura,Stephens,Laura Stephens,laura.stephens@wanadoo.fr,+44 7808874807,"66 Smith Cliff, York",YO1 1UW,1965-01-09,laura,stephens,laurastephens,laura.stephens@wanadoo.fr,07808874807,66 smith cliff york,YO11UW,1965-01-09,2022-08-02,Email,Laura,Stephens,1965-01-09,laura.stephens@wanadoo.fr,+44 7808874807,"66 Smith Cliff, York",YO1 1UW
CRM,CRM002201,CRM002201,,,,,,,Diane,Ali,Diane Ali,diane.ali@hotmail.com,+44 7812953109,"Studio 94w, Grant Trafficway, Portsmouth",PO1 4GB,2000-12-08,diane,ali,dianeali,diane.ali@hotmail.com,07812953109,studio 94w grant trafficway portsmouth,PO14GB,2000-12-08,2022-07-06,Email,Diane,Ali,2000-12-08,diane.ali@hotmail.com,+44 7812953109,"Studio 94w, Grant Trafficway, Portsmouth",PO1 4GB
CRM,CRM002202,CRM002202,,,,,,,Shannon,Stevens,Shannon Stevens,shannon.stevens@yahoo.com,0044 7285037599,"3 Perry Terrace, Wrexham",LL11 0MN,1982-06-23,shannon,stevens,shannonstevens,shannon.stevens@yahoo.com,07285037599,3 perry terrace wrexham,LL110MN,1982-06-23,2025-09-17,Email,Shannon,Stevens,1982-06-23,shannon.stevens@yahoo.com,0044 7285037599,"3 Perry Terrace, Wrexham",LL11 0MN
CRM,CRM002203,CRM002203,,,,,,,Jay,Burton,Jay Burton,jay.burton@hotmail.com,+44 7467094532,"83 Eleanor Forges, Hull",HU1 5DX,1961-10-06,jay,burton,jayburton,jay.burton@hotmail.com,07467094532,83 eleanor forges hull,HU15DX,1961-10-06,2021-05-03,Telephone,Jay,Burton,1961-10-06,jay.burton@hotmail.com,+44 7467094532,"83 Eleanor Forges, Hull",HU1 5DX
CRM,CRM002204,CRM002204,,,,,,,Gary,Giles,Gary Giles,gary.giles@msn.com,+44 7744234758,"Studio 97K, Bethan Rue, Lincoln",LN1 5QV,1972-02-08,gary,giles,garygiles,gary.giles@msn.com,07744234758,studio 97k bethan rue lincoln,LN15QV,1972-02-08,2025-01-18,Mail,Gary,Giles,1972-02-08,gary.giles@msn.com,+44 7744234758,"Studio 97K, Bethan Rue, Lincoln",LN1 5QV
CRM,CRM002205,CRM002205,,,,,USR001216,,Albert,Stanley,Albert Stanley,albert.stanley@yahoo.com,+44 7786476660,"134 Barbara Manor, Bradford",BD1 5LL,1974-09-12,albert,stanley,albertstanley,albert.stanley@yahoo.com,07786476660,134 barbara manor bradford,BD15LL,1974-09-12,2024-02-05,Email,Albert,Stanley,1974-09-12,albert.stanley@yahoo.com,+44 7786476660,"134 Barbara Manor, Bradford",BD1 5LL
CRM,CRM002206,CRM002206,,,,,USR001217,,Lesley,Singh,Lesley Singh,lesley.singh@hotmail.com,+44 7026855776,"562 Stewart Square, Gloucester",GL1 3HD,1995-08-10,lesley,singh,lesleysingh,lesley.singh@hotmail.com,07026855776,562 stewart square gloucester,GL13HD,1995-08-10,2020-01-21,Telephone,Lesley,Singh,1995-08-10,lesley.singh@hotmail.com,+44 7026855776,"562 Stewart Square, Gloucester",GL1 3HD
CRM,CRM002207,CRM002207,,,,,USR001218,,Bethany,Owen,Bethany Owen,BETHANY.OWEN@GMAIL.COM,,"Studio 10J, Charlton Bypass, Liverpool",L1 5EI,1970-05-15,bethany,owen,bethanyowen,bethany.owen@gmail.com,,studio 10j charlton bypass liverpool,L15EI,1970-05-15,2022-01-06,Email,Bethany,Owen,1970-05-15,BETHANY.OWEN@GMAIL.COM,,"Studio 10J, Charlton Bypass, Liverpool",L1 5EI
CRM,CRM002208,CRM002208,,,,,,,C.,Powell,C. Powell,chelsea.powell@gmail.com,+44 7559207160,"Studio 65, Ashley Pass, Peterborough",PE1 2FF,1974-02-03,c,powell,cpowell,chelsea.powell@gmail.com,07559207160,studio 65 ashley pass peterborough,PE12FF,1974-02-03,2020-03-19,Email,C.,Powell,1974-02-03,chelsea.powell@gmail.com,+44 7559207160,"Studio 65, Ashley Pass, Peterborough",PE1 2FF
