source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,email,postcode
MARKETING,MKT002405,,,MKT002405,,,,,,,Richard_Lee,richardlee@hotmail.fr,,,S40 2PI,,,,richardlee,richardlee@hotmail.fr,,,S402PI,,Richard_Lee,2025-04-08,True,12,3,richardlee@hotmail.fr,S40 2PI
MARKETING,MKT002406,,,MKT002406,,,,,,,Grace_Barnett,grace.barnett@yahoo.com,,,NW1 8KK,,,,gracebarnett,grace.barnett@yahoo.com,,,NW18KK,,Grace_Barnett,2025-04-08,True,10,3,grace.barnett@yahoo.com,NW1 8KK
MARKETING,MKT002407,,,MKT002407,,,,,,,Terry_Clarke,terry.clarke@gmail.com,,,NW1 9PU,,,,terryclarke,terry.clarke@gmail.com,,,NW19PU,,Terry_Clarke,2025-04-08,True,4,0,terry.clarke@gmail.com,NW1 9PU
MARKETING,MKT002408,,,MKT002408,,,,,,,Stuart_Foster,stuart.foster@gmail.com,,,BA1 6WC,,,,stuartfoster,stuart.foster@gmail.com,,,BA16WC,,Stuart_Foster,2025-04-08,True,2,0,stuart.foster@gmail.com,BA1 6WC
MARKETING,MKT002409,,,MKT002409,,,,,,,Alex_Warren,alex.warren@yahoo.com,,,PR1 7VZ,,,,alexwarren,alex.warren@yahoo.com,,,PR17VZ,,Alex_Warren,2025-04-08,False,10,2,alex.warren@yahoo.com,PR1 7VZ
MARKETING,MKT002410,,,MKT002410,,,,,,,Anthony_Taylor,anthonytaylor23@hotmail.co.uk,,,L1 4MD,,,,anthonytaylor,anthonytaylor23@hotmail.co.uk,,,L14MD,,Anthony_Taylor,2025-04-08,False,5,1,anthonytaylor23@hotmail.co.uk,L1 4MD
MARKETING,MKT002411,,,MKT002411,,,,,,,Jacqueline_hCapman,jacqueline.chapman@yahoo.com,,,WV1 6IS,,,,jacquelinehcapman,jacqueline.chapman@yahoo.com,,,WV16IS,,Jacqueline_hCapman,2025-04-08,True,7,2,jacqueline.chapman@yahoo.com,WV1 6IS
MARKETING,MKT002412,,,MKT002412,,,,,,,Rosemary_Clark,rosemary.clark@gmail.com,,,PH1 1QV,,,,rosemaryclark,rosemary.clark@gmail.com,,,PH11QV,,Rosemary_Clark,2025-04-09,True,6,1,rosemary.clark@gmail.com,PH1 1QV
MARKETING,MKT002413,,,MKT002413,,,,,,,Suzanne_Lane,suzanne.lane@hotmail.com,,,PH1 5IE,,,,suzannelane,suzanne.lane@hotmail.com,,,PH15IE,,Suzanne_Lane,2025-04-09,False,2,0,suzanne.lane@hotmail.com,PH1 5IE
MARKETING,MKT002414,,,MKT002414,,,,,,,Lynda_Webster,lynda.webster@hotmail.com,,,SO14 1YD,,,,lyndawebster,lynda.webster@hotmail.com,,,SO141YD,,Lynda_Webster,2025-04-09,False,10,1,lynda.webster@hotmail.com,SO14 1YD
MARKETING,MKT002415,,,MKT002415,,,,,,,Conor_Hall,conor.hall@gmail.com,,,N1 8HF,,,,conorhall,conor.hall@gmail.com,,,N18HF,,Conor_Hall,2025-04-09,False,14,4,conor.hall@gmail.com,N1 8HF
MARKETING,MKT002416,,,MKT002416,,,,,,,Marc_Iqbal,marc.iqbal@gmail.com,,,SE1 1QM,,,,marciqbal,marc.iqbal@gmail.com,,,SE11QM,,Marc_Iqbal,2025-04-09,True,6,1,marc.iqbal@gmail.com,SE1 1QM
MARKETING,MKT002417,,,MKT002417,,,,,,,Emma_Jones,emma.jones@gmail.com,,,PO1 8GR,,,,emmajones,emma.jones@gmail.com,,,PO18GR,,Emma_Jones,2025-04-09,True,8,2,emma.jones@gmail.com,PO1 8GR
MARKETING,MKT002418,,,MKT002418,,,,,,,icholas_Wilson,nicholas.wilson@hotmail.com,,,HG1 3PG,,,,icholaswilson,nicholas.wilson@hotmail.com,,,HG13PG,,icholas_Wilson,2025-04-09,False,4,0,nicholas.wilson@hotmail.com,HG1 3PG
MARKETING,MKT002419,,,MKT002419,,,,,,,Dle_Kelly,dale.kelly@yahoo.com,,,E1,,,,dlekelly,dale.kelly@yahoo.com,,,E1,,Dle_Kelly,2025-04-09,True,6,1,dale.kelly@yahoo.com,E1
MARKETING,MKT002420,,,MKT002420,,,,,,,Lydia_Wood,lwood22@hotmail.fr,,,BN1 2MH,,,,lydiawood,lwood22@hotmail.fr,,,BN12MH,,Lydia_Wood,2025-04-09,False,8,3,lwood22@hotmail.fr,BN1 2MH
MARKETING,MKT002421,,,MKT002421,,,,,,,Alice_Pugh,alicepugh@yahoo.fr,,,BA1 1WO,,,,alicepugh,alicepugh@yahoo.fr,,,BA11WO,,Alice_Pugh,2025-04-09,False,3,0,alicepugh@yahoo.fr,BA1 1WO
MARKETING,MKT002422,,,MKT002422,,,,,,,Nathan_Smith,nathan.smith@hotmail.fr,,,SE1 5YP,,,,nathansmith,nathan.smith@hotmail.fr,,,SE15YP,,Nathan_Smith,2025-04-09,True,4,2,nathan.smith@hotmail.fr,SE1 5YP
MARKETING,MKT002423,,,MKT002423,,,,,,,Sean_Kaur,sean.kaur@yahoo.com,,,BN1 4CH,,,,seankaur,sean.kaur@yahoo.com,,,BN14CH,,Sean_Kaur,2025-04-09,True,2,0,sean.kaur@yahoo.com,BN1 4CH
MARKETING,MKT002424,,,MKT002424,,,,,,,Marian_Cunningham,marian.cunningham@yahoo.com,,,CA1 7FA,,,,mariancunningham,marian.cunningham@yahoo.com,,,CA17FA,,Marian_Cunningham,2025-04-09,True,8,2,marian.cunningham@yahoo.com,CA1 7FA
MARKETING,MKT002425,,,MKT002425,,,,,,,Kerry_Osborne,kerry.osborne@hotmail.com,,,PR1 8UK,,,,kerryosborne,kerry.osborne@hotmail.com,,,PR18UK,,Kerry_Osborne,2025-04-09,True,4,3,kerry.osborne@hotmail.com,PR1 8UK
MARKETING,MKT002426,,,MKT002426,,,,,,,Simon_Marsh,simon.marsh@hotmail.com,,,G1 0NM,,,,simonmarsh,simon.marsh@hotmail.com,,,G10NM,,Simon_Marsh,2025-04-09,False,5,0,simon.marsh@hotmail.com,G1 0NM
MARKETING,MKT002427,,,MKT002427,,,,,,,Suzanne_Jones,sjones20@wanadoo.fr,,,CB1 4QT,,,,suzannejones,sjones20@wanadoo.fr,,,CB14QT,,Suzanne_Jones,2025-04-09,True,5,0,sjones20@wanadoo.fr,CB1 4QT
MARKETING,MKT002428,,,MKT002428,,,,,,,Raymond_Wilson,raymond.wilson@hotmail.com,,,NW1 0QO,,,,raymondwilson,raymond.wilson@hotmail.com,,,NW10QO,,Raymond_Wilson,2025-04-09,True,4,1,raymond.wilson@hotmail.com,NW1 0QO
MARKETING,MKT002429,,,MKT002429,,,,,,,,paulwatson@orange.fr,,,B1 9OG,,,,,paulwatson@orange.fr,,,B19OG,,,2025-04-09,True,8,0,paulwatson@orange.fr,B1 9OG
MARKETING,MKT002430,,,MKT002430,,,,,,,Kenneth_Jones,kenneth.jones@gmail.com,,,EH1 3WA,,,,kennethjones,kenneth.jones@gmail.com,,,EH13WA,,Kenneth_Jones,2025-04-09,True,6,0,kenneth.jones@gmail.com,EH1 3WA
MARKETING,MKT002431,,,MKT002431,,,,,,,Anne_Hall,anne.hall@gmail.com,,,SO14 3HH,,,,annehall,anne.hall@gmail.com,,,SO143HH,,Anne_Hall,2025-04-09,True,9,5,anne.hall@gmail.com,SO14 3HH
MARKETING,MKT002432,,,MKT002432,,,,,,,Martin_Brady,martin.brady@hotmail.com,,,LL57 9IT,,,,martinbrady,martin.brady@hotmail.com,,,LL579IT,,Martin_Brady,2025-04-09,True,10,3,martin.brady@hotmail.com,LL57 9IT
MARKETING,MKT002433,,,MKT002433,,,,,,,Mitchell_Hughes,mitchell.hughes@hotmail.com,,,OX1 8VN,,,,mitchellhughes,mitchell.hughes@hotmail.com,,,OX18VN,,Mitchell_Hughes,2025-04-09,True,8,3,mitchell.hughes@hotmail.com,OX1 8VN
MARKETING,MKT002434,,,MKT002434,,,,,,,Edward_Wright,edward.wright@yahoo.com,,,B1 0IO,,,,edwardwright,edward.wright@yahoo.com,,,B10IO,,Edward_Wright,2025-04-09,True,5,1,edward.wright@yahoo.com,B1 0IO
MARKETING,MKT002435,,,MKT002435,,,,,,,Marcus_White,marcus.white@gmail.com,,,NP20 1ZV,,,,marcuswhite,marcus.white@gmail.com,,,NP201ZV,,Marcus_White,2025-04-09,True,10,2,marcus.white@gmail.com,NP20 1ZV
MARKETING,MKT002436,,,MKT002436,,,,,,,Elizabeth_Black,elizabethblack@orange.fr,,,AB10 6AH,,,,elizabethblack,elizabethblack@orange.fr,,,AB106AH,,Elizabeth_Black,2025-04-09,True,5,3,elizabethblack@orange.fr,AB10 6AH
MARKETING,MKT002437,,,MKT002437,,,,,,,,alexander.taylor@yahoo.com,,,LL11 3IY,,,,,alexander.taylor@yahoo.com,,,LL113IY,,,2025-04-09,True,9,3,alexander.taylor@yahoo.com,LL11 3IY
MARKETING,MKT002438,,,MKT002438,,,,,,,Lewis_Edwards,lewis.edwards@yahoo.com,,,E1 9OP,,,,lewisedwards,lewis.edwards@yahoo.com,,,E19OP,,Lewis_Edwards,2025-04-09,True,4,0,lewis.edwards@yahoo.com,E1 9OP
MARKETING,MKT002439,,,MKT002439,,,,,,,Jean_Collins,jean.collins@aol.com,,,LN1 0WP,,,,jeancollins,jean.collins@aol.com,,,LN10WP,,Jean_Collins,2025-04-10,False,6,2,jean.collins@aol.com,LN1 0WP
MARKETING,MKT002440,,,MKT002440,,,,,,,Joel_Richardson,joel.richardson@hotmail.com,,,B1 6RQ,,,,joelrichardson,joel.richardson@hotmail.com,,,B16RQ,,Joel_Richardson,2025-04-10,True,9,4,joel.richardson@hotmail.com,B1 6RQ
MARKETING,MKT002441,,,MKT002441,,,,,,,Alison_Boyle,alison.boyle@hotmail.com,,,PH1 5BR,,,,alisonboyle,alison.boyle@hotmail.com,,,PH15BR,,Alison_Boyle,2025-04-10,True,5,0,alison.boyle@hotmail.com,PH1 5BR
MARKETING,MKT002442,,,MKT002442,,,,,,,Jason_Bradshaw,jason.bradshaw@hotmail.com,,,BD1 9VO,,,,jasonbradshaw,jason.bradshaw@hotmail.com,,,BD19VO,,Jason_Bradshaw,2025-04-10,True,6,0,jason.bradshaw@hotmail.com,BD1 9VO
MARKETING,MKT002443,,,MKT002443,,,,,,,Zoe_Wood,zoe.wood@gmail.com,,,WV1 2MS,,,,zoewood,zoe.wood@gmail.com,,,WV12MS,,Zoe_Wood,2025-04-10,False,3,0,zoe.wood@gmail.com,WV1 2MS
MARKETING,MKT002444,,,MKT002444,,,,,,,Christine_Howard,christine.howard@hotmail.com,,,LE1 6TZ,,,,christinehoward,christine.howard@hotmail.com,,,LE16TZ,,Christine_Howard,2025-04-10,True,5,2,christine.howard@hotmail.com,LE1 6TZ
MARKETING,MKT002445,,,MKT002445,,,,,,,Gail_Grant,gail.grant@msn.com,,,HG1 4EF,,,,gailgrant,gail.grant@msn.com,,,HG14EF,,Gail_Grant,2025-04-10,True,13,6,gail.grant@msn.com,HG1 4EF
MARKETING,MKT002446,,,MKT002446,,,,,,,Brett_Young,brett.young@yahoo.fr,,,GL1 0JH,,,,brettyoung,brett.young@yahoo.fr,,,GL10JH,,Brett_Young,2025-04-10,False,1,0,brett.young@yahoo.fr,GL1 0JH
MARKETING,MKT002447,,,MKT002447,,,,,,,Dale_Nicholson,dale.nicholson@gmail.com,,,AB10 7YO,,,,dalenicholson,dale.nicholson@gmail.com,,,AB107YO,,Dale_Nicholson,2025-04-10,True,1,1,dale.nicholson@gmail.com,AB10 7YO
MARKETING,MKT002448,,,MKT002448,,,,,,,Hazel_Wade,hazel.wade@hotmail.com,,,BB1 3HY,,,,hazelwade,hazel.wade@hotmail.com,,,BB13HY,,Hazel_Wade,2025-04-10,True,1,0,hazel.wade@hotmail.com,BB1 3HY
MARKETING,MKT002449,,,MKT002449,,,,,,,Robin_Jackson,robin.jackson2@yahoo.com,,,M1 6LE,,,,robinjackson,robin.jackson2@yahoo.com,,,M16LE,,Robin_Jackson,2025-04-10,True,5,0,robin.jackson2@yahoo.com,M1 6LE
MARKETING,MKT002450,,,MKT002450,,,,,,,Naomi_Cross,naomi.cross@yahoo.com,,,HU1 0AM,,,,naomicross,naomi.cross@yahoo.com,,,HU10AM,,Naomi_Cross,2025-04-10,False,6,2,naomi.cross@yahoo.com,HU1 0AM
MARKETING,MKT002451,,,MKT002451,,,,,,,Alan_Holmes,alan.holmes@yahoo.com,,,NN1 5VI,,,,alanholmes,alan.holmes@yahoo.com,,,NN15VI,,Alan_Holmes,2025-04-10,True,4,2,alan.holmes@yahoo.com,NN1 5VI
MARKETING,MKT002452,,,MKT002452,,,,,,,Irene_Martin,irenemartin@hotmail.co.uk,,,WR1 8XV,,,,irenemartin,irenemartin@hotmail.co.uk,,,WR18XV,,Irene_Martin,2025-04-10,False,8,3,irenemartin@hotmail.co.uk,WR1 8XV
MARKETING,MKT002453,,,MKT002453,,,,,,,Jemma_Baker,jemmabaker@aol.com,,,BT34 2BO,,,,jemmabaker,jemmabaker@aol.com,,,BT342BO,,Jemma_Baker,2025-04-10,True,5,2,jemmabaker@aol.com,BT34 2BO
MARKETING,MKT002454,,,MKT002454,,,,,,,Tom_Collins,tom.collins@hotmail.com,,,PH1 9VN,,,,tomcollins,tom.collins@hotmail.com,,,PH19VN,,Tom_Collins,2025-04-10,True,18,6,tom.collins@hotmail.com,PH1 9VN
MARKETING,MKT002455,,,MKT002455,,,,,,,Tom_Kelly,tom.kelly@yahoo.com,,,NG1 3ID,,,,tomkelly,tom.kelly@yahoo.com,,,NG13ID,,Tom_Kelly,2025-04-10,True,6,2,tom.kelly@yahoo.com,NG1 3ID
MARKETING,MKT002456,,,MKT002456,,,,,,,John_Johnson,john.johnson@yahoo.com,,,SW1 0KD,,,,johnjohnson,john.johnson@yahoo.com,,,SW10KD,,John_Johnson,2025-04-10,False,2,0,john.johnson@yahoo.com,SW1 0KD
MARKETING,MKT002457,,,MKT002457,,,,,,,Frederick_Williams,frederick.williams@yahoo.com,,,PO1 9MI,,,,frederickwilliams,frederick.williams@yahoo.com,,,PO19MI,,Frederick_Williams,2025-04-10,False,2,0,frederick.williams@yahoo.com,PO1 9MI
MARKETING,MKT002458,,,MKT002458,,,,,,,Sally_Farmer,sally.farmer@gmail.com,,,NR1 9IR,,,,sallyfarmer,sally.farmer@gmail.com,,,NR19IR,,Sally_Farmer,2025-04-10,False,1,0,sally.farmer@gmail.com,NR1 9IR
MARKETING,MKT002459,,,MKT002459,,,,,,,Darren_Adams,darren.adams@gmail.com,,,SE1 8CG,,,,darrenadams,darren.adams@gmail.com,,,SE18CG,,Darren_Adams,2025-04-10,True,4,1,darren.adams@gmail.com,SE1 8CG
MARKETING,MKT002460,,,MKT002460,,,,,,,Carol_Walker,carol.walker18@aol.com,,,L1 0BG,,,,carolwalker,carol.walker18@aol.com,,,L10BG,,Carol_Walker,2025-04-10,False,6,2,carol.walker18@aol.com,L1 0BG
MARKETING,MKT002461,,,MKT002461,,,,,,,Gerald_Welch,gerald.welch@gmail.com,,,IV1 6LM,,,,geraldwelch,gerald.welch@gmail.com,,,IV16LM,,Gerald_Welch,2025-04-10,True,0,0,gerald.welch@gmail.com,IV1 6LM
MARKETING,MKT002462,,,MKT002462,,,,,,,Jenna_Baker,jenna.baker@yahoo.com,,,BS1 3XO,,,,jennabaker,jenna.baker@yahoo.com,,,BS13XO,,Jenna_Baker,2025-04-10,True,7,3,jenna.baker@yahoo.com,BS1 3XO
MARKETING,MKT002463,,,MKT002463,,,,,,,Joyce_Rowe,joyce.rowe@yahoo.com,,,SO14 6ZR,,,,joycerowe,joyce.rowe@yahoo.com,,,SO146ZR,,Joyce_Rowe,2025-04-10,False,9,2,joyce.rowe@yahoo.com,SO14 6ZR
MARKETING,MKT002464,,,MKT002464,,,,,,,Callum_Smith,callum.smith@hotmail.com,,,PL1 3RA,,,,callumsmith,callum.smith@hotmail.com,,,PL13RA,,Callum_Smith,2025-04-10,True,8,3,callum.smith@hotmail.com,PL1 3RA
MARKETING,MKT002465,,,MKT002465,,,,,,,Brenda_Stevens,brenda.stevens@yahoo.com,,,B1 2WI,,,,brendastevens,brenda.stevens@yahoo.com,,,B12WI,,Brenda_Stevens,2025-04-10,True,6,0,brenda.stevens@yahoo.com,B1 2WI
MARKETING,MKT002466,,,MKT002466,,,,,,,Olivia_Martin,olivia.martin@gmail.com,,,S40 6FT,,,,oliviamartin,olivia.martin@gmail.com,,,S406FT,,Olivia_Martin,2025-04-10,True,2,0,olivia.martin@gmail.com,S40 6FT
MARKETING,MKT002467,,,MKT002467,,,,,,,Christine_Carter,christine.carter@hotmail.com,,,SR1 1OC,,,,christinecarter,christine.carter@hotmail.com,,,SR11OC,,Christine_Carter,2025-04-10,False,4,1,christine.carter@hotmail.com,SR1 1OC
MARKETING,MKT002468,,,MKT002468,,,,,,,Amber_Daly,amber.daly@yahoo.com,,,SR1,,,,amberdaly,amber.daly@yahoo.com,,,SR1,,Amber_Daly,2025-04-10,True,9,2,amber.daly@yahoo.com,SR1
MARKETING,MKT002469,,,MKT002469,,,,,,,Craig_Clark,craig.clarke@gmail.com,,,B1 8IM,,,,craigclark,craig.clarke@gmail.com,,,B18IM,,Craig_Clark,2025-04-10,False,12,0,craig.clarke@gmail.com,B1 8IM
MARKETING,MKT002470,,,MKT002470,,,,,,,Rita_Clark,rita.clark@hotmail.com,,,BN1 5ZA,,,,ritaclark,rita.clark@hotmail.com,,,BN15ZA,,Rita_Clark,2025-04-11,True,3,1,rita.clark@hotmail.com,BN1 5ZA
MARKETING,MKT002471,,,MKT002471,,,,,,,Owen_Owen,owen.owen@hotmail.com,,,CB1 3WL,,,,owenowen,owen.owen@hotmail.com,,,CB13WL,,Owen_Owen,2025-04-11,False,1,0,owen.owen@hotmail.com,CB1 3WL
MARKETING,MKT002472,,,MKT002472,,,,,,,Gregory_Smith,gregory.smith@gmail.com,,,GU1 2KS,,,,gregorysmith,gregory.smith@gmail.com,,,GU12KS,,Gregory_Smith,2025-04-11,True,12,3,gregory.smith@gmail.com,GU1 2KS
MARKETING,MKT002473,,,MKT002473,,,,,,,,kerry.holloway@gmail.com,,,WR1 1LU,,,,,kerry.holloway@gmail.com,,,WR11LU,,,2025-04-11,True,7,1,kerry.holloway@gmail.com,WR1 1LU
MARKETING,MKT002474,,,MKT002474,,,,,,,Emma_McDonald,emma.mcdonald@hotmail.com,,,BN1 3MT,,,,emmamcdonald,emma.mcdonald@hotmail.com,,,BN13MT,,Emma_McDonald,2025-04-11,False,2,0,emma.mcdonald@hotmail.com,BN1 3MT
MARKETING,MKT002475,,,MKT002475,,,,,,,Charlene_O'Brien,charlene.obrien@hotmail.com,,,CF10 8OQ,,,,charleneobrien,charlene.obrien@hotmail.com,,,CF108OQ,,Charlene_O'Brien,2025-04-11,False,2,0,charlene.obrien@hotmail.com,CF10 8OQ
MARKETING,MKT002476,,,MKT002476,,,,,,,Gregory_Lloyd,gregory.lloyd@gmail.com,,,IV1 7QT,,,,gregorylloyd,gregory.lloyd@gmail.com,,,IV17QT,,Gregory_Lloyd,2025-04-11,False,3,0,gregory.lloyd@gmail.com,IV1 7QT
MARKETING,MKT002477,,,MKT002477,,,,,,,Damien_Manning,damien.manning@yahoo.com,,,SE1 2YB,,,,damienmanning,damien.manning@yahoo.com,,,SE12YB,,Damien_Manning,2025-04-11,True,5,0,damien.manning@yahoo.com,SE1 2YB
MARKETING,MKT002478,,,MKT002478,,,,,,,Douglas_Woods,douglas.woods@gmail.com,,,L1,,,,douglaswoods,douglas.woods@gmail.com,,,L1,,Douglas_Woods,2025-04-11,False,6,2,douglas.woods@gmail.com,L1
MARKETING,MKT002479,,,MKT002479,,,,,,,Frances_Jones,frances.jones@hotmail.com,,,IV1 2WB,,,,francesjones,frances.jones@hotmail.com,,,IV12WB,,Frances_Jones,2025-04-11,True,4,1,frances.jones@hotmail.com,IV1 2WB
MARKETING,MKT002480,,,MKT002480,,,,,,,Joseph_Dale,joseph.dale@gmail.com,,,GL1 0IR,,,,josephdale,joseph.dale@gmail.com,,,GL10IR,,Joseph_Dale,2025-04-11,True,6,0,joseph.dale@gmail.com,GL1 0IR
MARKETING,MKT002481,,,MKT002481,,,,,,,Mary_Rogers,mary.rogers@hotmail.fr,,,NP20 4BW,,,,maryrogers,mary.rogers@hotmail.fr,,,NP204BW,,Mary_Rogers,2025-04-11,True,1,0,mary.rogers@hotmail.fr,NP20 4BW
MARKETING,MKT002482,,,MKT002482,,,,,,,Georgina_Turner,georgina.turner@hotmail.com,,,ST1 6IE,,,,georginaturner,georgina.turner@hotmail.com,,,ST16IE,,Georgina_Turner,2025-04-11,False,11,3,georgina.turner@hotmail.com,ST1 6IE
MARKETING,MKT002483,,,MKT002483,,,,,,,,lewis.thorpe@yahoo.com,,,BN1 6XR,,,,,lewis.thorpe@yahoo.com,,,BN16XR,,,2025-04-11,True,6,1,lewis.thorpe@yahoo.com,BN1 6XR
MARKETING,MKT002484,,,MKT002484,,,,,,,Jamie_Forster,jamie.forster@aol.com,,,SW1 3FT,,,,jamieforster,jamie.forster@aol.com,,,SW13FT,,Jamie_Forster,2025-04-11,True,2,0,jamie.forster@aol.com,SW1 3FT
MARKETING,MKT002485,,,MKT002485,,,,,,,Alice_Hall,alice.hall@gmail.com,,,GU1 0EQ,,,,alicehall,alice.hall@gmail.com,,,GU10EQ,,Alice_Hall,2025-04-11,False,7,4,alice.hall@gmail.com,GU1 0EQ
MARKETING,MKT002486,,,MKT002486,,,,,,,Joanna_Barber,joanna.barber21@hotmail.co.uk,,,IV1 8OI,,,,joannabarber,joanna.barber21@hotmail.co.uk,,,IV18OI,,Joanna_Barber,2025-04-11,True,7,0,joanna.barber21@hotmail.co.uk,IV1 8OI
MARKETING,MKT002487,,,MKT002487,,,,,,,Antony_Thompson,antony.thompson@aol.com,,,PO1 0BE,,,,antonythompson,antony.thompson@aol.com,,,PO10BE,,Antony_Thompson,2025-04-11,True,5,1,antony.thompson@aol.com,PO1 0BE
MARKETING,MKT002488,,,MKT002488,,,,,,,Lorraine_Thomas,lorraine.thomas@gmail.com,,,PL1 7ZC,,,,lorrainethomas,lorraine.thomas@gmail.com,,,PL17ZC,,Lorraine_Thomas,2025-04-11,True,21,8,lorraine.thomas@gmail.com,PL1 7ZC
MARKETING,MKT002489,,,MKT002489,,,,,,,June_Jones,june.jones@gmail.com,,,BB1 9IH,,,,junejones,june.jones@gmail.com,,,BB19IH,,June_Jones,2025-04-11,False,4,2,june.jones@gmail.com,BB1 9IH
MARKETING,MKT002490,,,MKT002490,,,,,,,Danielle_Hayes,danielle.hayes@yahoo.com,,,PR1 9EN,,,,daniellehayes,danielle.hayes@yahoo.com,,,PR19EN,,Danielle_Hayes,2025-04-11,True,8,1,danielle.hayes@yahoo.com,PR1 9EN
MARKETING,MKT002491,,,MKT002491,,,,,,,Eleanor_Atkins,eleanor.atkins@hotmail.com,,,M1 7AV,,,,eleanoratkins,eleanor.atkins@hotmail.com,,,M17AV,,Eleanor_Atkins,2025-04-11,True,9,2,eleanor.atkins@hotmail.com,M1 7AV
MARKETING,MKT002492,,,MKT002492,,,,,,,Diana_Bradshaw,diana.bradshaw@hotmail.fr,,,DD1 8YT,,,,dianabradshaw,diana.bradshaw@hotmail.fr,,,DD18YT,,Diana_Bradshaw,2025-04-11,True,4,1,diana.bradshaw@hotmail.fr,DD1 8YT
MARKETING,MKT002493,,,MKT002493,,,,,,,Marilyn_Nolan,marilyn.nolan@gmail.com,,,OX1 0BK,,,,marilynnolan,marilyn.nolan@gmail.com,,,OX10BK,,Marilyn_Nolan,2025-04-11,True,6,0,marilyn.nolan@gmail.com,OX1 0BK
MARKETING,MKT002494,,,MKT002494,,,,,,,Chloe_Peacock,chloe.peacock@yahoo.com,,,NG1 5QY,,,,chloepeacock,chloe.peacock@yahoo.com,,,NG15QY,,Chloe_Peacock,2025-04-11,False,4,0,chloe.peacock@yahoo.com,NG1 5QY
MARKETING,MKT002495,,,MKT002495,,,,,,,Tracey_Akhtar,tracey.akhtar@gmail.com,,,W1 1NE,,,,traceyakhtar,tracey.akhtar@gmail.com,,,W11NE,,Tracey_Akhtar,2025-04-11,True,11,4,tracey.akhtar@gmail.com,W1 1NE
MARKETING,MKT002496,,,MKT002496,,,,,,,Mayr_Baker,mary.baker@hotmail.com,,,OX1 6WU,,,,mayrbaker,mary.baker@hotmail.com,,,OX16WU,,Mayr_Baker,2025-04-11,True,3,1,mary.baker@hotmail.com,OX1 6WU
MARKETING,MKT002497,,,MKT002497,,,,,,,Rebecca_Lucas,rebecca.lucas@aol.com,,,DD1 5RV,,,,rebeccalucas,rebecca.lucas@aol.com,,,DD15RV,,Rebecca_Lucas,2025-04-11,False,10,4,rebecca.lucas@aol.com,DD1 5RV
MARKETING,MKT002498,,,MKT002498,,,,,,,Amber_Davis,amber.davis@gmail.com,,,PH1 0PQ,,,,amberdavis,amber.davis@gmail.com,,,PH10PQ,,Amber_Davis,2025-04-11,True,7,3,amber.davis@gmail.com,PH1 0PQ
MARKETING,MKT002499,,,MKT002499,,,,,,,Arthur_Green,arthur.green2@hotmail.com,,,LS1 7TL,,,,arthurgreen,arthur.green2@hotmail.com,,,LS17TL,,Arthur_Green,2025-04-11,False,4,0,arthur.green2@hotmail.com,LS1 7TL
MARKETING,MKT002500,,,MKT002500,,,,,,,Megan_Lees,megan.lees@hotmail.com,,,SO14 5BT,,,,meganlees,megan.lees@hotmail.com,,,SO145BT,,Megan_Lees,2025-04-11,True,9,3,megan.lees@hotmail.com,SO14 5BT
MARKETING,MKT002501,,,MKT002501,,,,,,,Reece_Riley,reece.riley@yahoo.com,,,BT61 4SW,,,,reeceriley,reece.riley@yahoo.com,,,BT614SW,,Reece_Riley,2025-04-11,False,4,0,reece.riley@yahoo.com,BT61 4SW
MARKETING,MKT002502,,,MKT002502,,,,,,,Glenn_Price,glenn.price@gmail.com,,,BD1 0XZ,,,,glennprice,glenn.price@gmail.com,,,BD10XZ,,Glenn_Price,2025-04-11,True,4,3,glenn.price@gmail.com,BD1 0XZ
MARKETING,MKT002503,,,MKT002503,,,,,,,Stephen_Pratt,stephen.pratt@yahoo.com,,,CA1 5BI,,,,stephenpratt,stephen.pratt@yahoo.com,,,CA15BI,,Stephen_Pratt,2025-04-11,True,2,0,stephen.pratt@yahoo.com,CA1 5BI
MARKETING,MKT002504,,,MKT002504,,,,,,,Laura_Evans,laura.evans@hotmail.com,,,LU1 3ZI,,,,lauraevans,laura.evans@hotmail.com,,,LU13ZI,,Laura_Evans,2025-04-11,True,8,0,laura.evans@hotmail.com,LU1 3ZI
MARKETING,MKT002505,,,MKT002505,,,,,,,Gordon_Simpson,gordon.simpson@hotmail.com,,,DL1 4DJ,,,,gordonsimpson,gordon.simpson@hotmail.com,,,DL14DJ,,Gordon_Simpson,2025-04-11,True,4,0,gordon.simpson@hotmail.com,DL1 4DJ
MARKETING,MKT002506,,,MKT002506,,,,,,,Linda_Wilson,linda.wilson@yahoo.com,,,SE1 9JG,,,,lindawilson,linda.wilson@yahoo.com,,,SE19JG,,Linda_Wilson,2025-04-11,True,4,0,linda.wilson@yahoo.com,SE1 9JG
MARKETING,MKT002507,,,MKT002507,,,,,,,Sally_Wright,sally.wright@gmail.com,,,PR1 2CV,,,,sallywright,sally.wright@gmail.com,,,PR12CV,,Sally_Wright,2025-04-11,False,4,1,sally.wright@gmail.com,PR1 2CV
